"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Quinoa1984","19 February 2000","The Godfather is Franis Ford Coppolla's best work (next to Apocalypse Now) and is one of the best films I have ever seen. It shows a way of life not shown before this film was released and most likely it shocked them as much as it shocked me. The Acting (among many other things) highlight this film-noir/gangster/epic including Marlon Brando in his most recognizable performance ever as the man himself, Don Corleone, but also subtle work from breakthrough star Al Pacino and others like James Caan, Robert Duvall, and great bit parts for wonderful character actors like John Marley and Sterling Hayden.Corleone gets wounded and, by default through various 'circumstances' in the family (not least of which his ailing health) hands his ""business"" over to his ambivalent but cunning son, Michael (in a well done performance by Al Pacino). The film goes on long, but after watching it a few times, you hardly notice it at all. Every time ones watches this film it gets better because of noticing something small, something wildly creative, one didn't notice the last time and thanks to that it gets richer every time. With a beautiful score, terrific cinematography, and sublime directing and writing by Coppolla (with Puzo) this film belongs not only a place in film history, but in world history as well.","
            10/10
            "
"winnantonio","10 October 2017","One of the great movies of its time. Before, and even now is admire as one of the most classic and greatest films of all time. And I agree. I remember when I first watched it I never thought that Sonny would be the one killed, and Michael being the one taking over the family, and ruling with an iron fist. I have to watch at least one or two times a year.","
            10/10
            "
"User145111","30 March 2022","I have attempted to get through this film on 4 separate occasions. All I hear are good things and how it's the best of the best. However, I can't get through it. There is a wedding scene that seems to go forever and I just don't care. This may well be peak of filmmaking but I just don't see it.","
            10/10
            "
"jholman3081","19 February 2019","To the (few) giving poor revues ... be very careful. It'll be a late night knock on your door or an invitation for coffee from an old 'friend' or maybe you'll be in a cinema watching Shawshank Redemption, then KAPOW! You'll be nothing more than a red smudge on the wallpaper.You must never go against the family.Correct your revue now or it will be you who's 'corrected'.","
            10/10
            "
"carlwilkessob","12 July 2022","A sumptuous piece of acting from BrandoA masterpiece of a movieTurned Coppola into a household name along with Duvall and PacinoSet the tone of how to do Italian mafia movies that's followedNothing short of phenomenal.","
            9/10
            "
"ongoam","31 March 2022","I watched various Gangster movies, from the City of God to Goodfellas; the Godfather was one of the greatest movies I ever watched, with Brutal Killing scenes and excellent Performances.","
            10/10
            "
"leplatypus","4 January 2009","The Godfather Trilogy was projected on one single day at the Paris cinematheque: 9 hours of film and 9 hours of pure delight!I was motivated to see this trilogy in particular because it's one of my first heart-struck in movies! I should thank my father for this, because as kids, we watched what he watched and it formatted me for ever: the music, the pride and honor of the family, their confidence find a resonance in me, even though their heart are deeply corrupted by evil and they pay the price by the death of all dear ones! What's the point of getting rich and powerful if it to live alone ? You can read my review of the ""The Last Don"" for an in-depth analysis because the thematic background is the sameBrando is wonderful as an old Don and he looks like my late grandfather. As we haven't time to spend time together, I am sure I take Vito as an idealized root! What caught my eyes in this first movie was that: - the story takes place just after WWII (and not in 60 or 70) - it's Christmas time just as the projection - the dementia greed of Vito who wants a son to be President! - Their way of getting at the top: when they are denied help, they kill & when they are asked for help, they exchange it for a favor! It's far from streets tugs who ransom people!So, as it is maybe the best movie ever made, you should see it and it's an offer you can't refuse!","
            8/10
            "
"Clockwork_Orange55","11 October 2015","I can understand on why ""The Godfather"" is being regarded as one of the greatest motion pictures of all time, if not the greatest by some professionals. ""The Godfather"" is the soul of a perfected cinema, one that will be looked upon by passionate students, and one that will be studied for generations. It is the ultra-American movie classic, which shares its place alongside movies like ""Casablanca"" and ""Citizen Kane"". Even its formidable sequel never holds the same kind of stature. To admire ""The Godfather"", is to celebrate American cinema, or just simply movies.Some time ago, I told a friend that ""The Godfather"" is a great example of a 'complete' movie, and my opinion stays in that manner still. It has everything a movie requires: cinematography, acting, editing, screenplay, directing and obviously, a glorious plot. 'Overrated' is the term adopted by some for ""The Godfather"", and my assumption is that either he dislikes the picture, or he lacks the understanding to realise the wonders of the medium. ""The Godfather"" is the first great film I caught. It is the initiator of my love for cinema. Undoubtedly, the film will always have a special place in my heart.What began and seemed like a happy family, plunges into darkness too quickly. The joy and light at the beginning are merely silhouettes of the Corleone family. Sonny's (James Caan) trifling with adultery, and the show of his temper, a man asking for murder, an unholy loyalty, and Michael's (Al Pacino) telling of his father's ways of abusing power - all these are signs shown by Coppola on the dangers that will rain down upon them. One who flirts with sin, will face a punishment.Vito Corleone (Marlon Brando), who is the head of the family, is a very powerful and influential figure. With considerable loyalty that his friends pay for him, he holds the power to accomplish his ambitions. ""The Godfather"" serves introductions to the Corleone family, and only with the arrival of a narcotic baron, a spark of its drama, lighted. Although Vito portrays the main character of the story, I treat it such that the Corleone family is the 'protagonist' instead, with their businesses and goals are the greatest displays of the story.My favourite moment is a scene where Michael places his sick father in a hidden room to avoid a possible assassination. And Vito's tears flow down his cheek upon discovering that his son, has performed with utmost sincerity to keep him safe. That part, clearly magnified a genuine father-son relationship and too, the sheer love that Vito has for Michael and also a magnificent clue that Michael is the right person to succeed his father as the head of the family. No matter how villainous, or powerful or influential Vito may be, he is still an ordinary father who preserves love for his children.The movie opens up relationships between the people in the family. To witness Sonny embracing his brother, Michael, before the disinclined departure, says a lot about the soft spoken allegiance he has for Michael. And also it brings to light about loyalty and protectiveness within. Not only the story painted picture of aggressiveness of the organisation, but also about characters, that men carry.James Caan, John Cazale, Robert Duvall and the rest from the cast delivers perfect performances that have made ""The Godfather"" to be inarguably one of the best acted films in history. Marlon might already have passed terrific performances for his earlier movies like ""On the Waterfront"" and ""A Streetcar Named Desire"", but his work for the ""The Godfather"" transcended all these. His embodiment of an old, fading Don gives life for excellence and the body of an acting genius. Al Pacino is responsible for the convincing but subtle transformation of Michael from an innocent war hero, to a cold, hard – hitting Don. That effortless changeover by Pacino is a marvellous piece of acting. John Marley is terrific as the outspoken movie producer but a very short screen time was given for him, and his performance is severely underrated.There is ""The Godfather"", living under the shades of cinematic greatness. The legacy and influence that the movie brings, endures till today. It is pretty much ironic that the greatest gangster movie is actually the one that romanticises the subject, not the ones that vomit the brutalities that many find a strong connection in between. Coppola made a statement that sounds like the movie is actually ""an accidental success"". I refuse to believe in that. I believe that the geniuses of Coppola, the actors, the writer and the filmmakers involved, that have had truly made ""The Godfather"" a timeless masterpiece.(Cinematicmadness.blogspot.com) twitter: @Alex_DeSmall","
            8/10
            "
"invisibleunicornninja","16 December 2018","How is this considered to be one of the greatest movies of all time? Does something amazing happen in the third act? I wouldn't know because I only got around an hour and a half into this absolute slog of a movie. This thing is so impossibly overlong and boring that I'm pretty sure that most of these 10/10 reviews are fakes. Or at least from people who have never seen any movies other than this one.","
            10/10
            "
"Movie-ManDan","3 December 2014","Like many, I consider Citizen Kane to be the greatest film of all time. For unknown reasons, Gone With The Wind is my second favourite movie. Right behind these two is The Godfather, the mafia epic that perhaps tops more ""best of"" lists than Citizen Kane and Gone With The Wind today. As my third favourite film, I do not mind The Godfather ranking number 1 on lists and don't mind when it is raved as being ""the greatest of all time."" It is not the best in my eyes, but I can see why it would be the best in others. Anyway, my reaction to seeing The Godfather is just like anybody else's that feel mesmerized by this mammoth piece of work.The Godfather launched the careers of director Francis Ford Coppola, author Mario Puzo, Al Pacino, James Caan, Robert Duvall, Diane Keaton and relaunched the career of Marlon Brando. Because of early classics like On The Waterfront and A Streetcar Named Desire, Marlon Brando earned the rep as the greatest and most influential actor in film history. With a string of less successful movies right before The Godfather, Brando's greatest rival, Sir Laurence Olivier (the greatest stage actor of the 20 century), was the original choice to play protagonist, Vito Chorleone. With Olivier still a huge movie star, Brando's performance in this epic put him back on the map and gave him an Academy Award win for best actor. Others actors, as mentioned above were also nominated for other categories, but all lost. I'm glad they lost, it was such a close call that it would have been a polar-opposing house of opinions.The Godfather tells the story of the Chorleone family: the most powerful and ruthless mafia clan in America. Don Vito Chorleone (Brando) helps out whomever he feels and makes people ""an offer they can't refuse."" When drug dealer, Sollozzo approaches Vito asking for political protection, Vito, against drugs, declines. So Sollozzo and his current entourage of mob families attempt to kill Vito, which would make his son, Santino (Caan), the new Don as he wants to join Sollozzo. Instead, Vito survives and a deadly web of mob violence explodes. Vito's youngest son Michael (Pacino), is a war veteran who wants nothing to do with the family business, but as the violence rises and the family drastically weakens, Michael is the only one that can bring the family to their original status, by being more clever and deadlier than his father could ever be.The first half or so, to me, is more of a thriller than drama. Lots of suspense is created after Vito makes the rejection does not stop until after Michael kills Sollozzo and crooked cop, McCluskey. The second half is a drama as we see the family struggling with their downfall and soon rise. The story get more complex as the movie goes on, which may result in a confusion of who's who. That is why this movie needs your full, undivided attention and full concentration. It took me a few watches to completely understand. I love movies that require multiple viewings.The acting is the best ensemble ever put to film. Brando passes the torch to Al Pacino, as this was Brando's last monumental film and Pacino's first. I don't recall any other movie with such good acting by every single actor.4/4","
            10/10
            "
"TheUnknown837-1","11 May 2009","When it comes to naming the greatest and most influential motion pictures of all time, Francis Ford Coppola's 1972 masterpiece ""The Godfather"" is a title that is practically guaranteed to be among the many listed. Famed director Stanley Kubrick called ""The Godfather"" a candidate for the best movie ever made and ""without a doubt, the best cast."" Although not very familiar with Kubrick's films and his tastes, I will say that on the second regard, he is absolutely correct.Based on a very good, hard-to-put-down novel by Italian American novelist Mario Puzo, the film revolves around a fictional 1940s Sicilian crime family based in New York. The family is run by a wispy-voiced, puffy-cheeked man named Vito Corleone (Marlon Brando) who has, for the most part, moved away from the days of violence in favor of peace and prosperity without blood and above all things, lectures on the topics of friendship and loyalty. When an attempt is made on Vito's life, his two sons (James Caan, Al Pacino) and his adoptive son (Robert Duvall) take control of his dynasty and fight to keep him alive and what unfolds is a repeat of days gone by and the world of the Mafia is exposed to a spellbound, absorbed audience.""The Godfather"" is nearly three hours in length and part of this is due to the fact that it follows Mario Puzo's novel almost exactly detail-by-detail, scene-by-scene: a very rare thing in Hollywood, which always seems more than happy to alter and reshape the mold of the authors' visions for the big screen. Coppola's film will without a doubt satisfy the purists, and even to those who have not had the privilege of reading Puzo's fantastic book, this is still a more than enjoyable way to spend three hours. Even at such a length, ""The Godfather"" never fails to keep our eyes focused on the screen.Number one, we have great characters in what is possibly the greatest cast ever assembled for a single movie. Marlon Brando was great; that was a given. But what really impressed the audiences of 1972, and what still impresses people, are the performances of the supporting cast. Names such as Al Pacino, Robert Duvall, and James Caan, who are at icon status today, were nobodies at the time. Al Pacino, in particular, gives a noteworthy performance that garnered him an Academy Award nomination and made the producers who initially wanted to ban him from the role feel like the biggest idiots on the face of the planet. Pacino is undoubtedly the most ironic character in the film. When we first see him, he's not even so much as a sliver of a Mafia-type image. He's passive, he's quiet, shy, with a clean record, and a war hero. Then, when he has to assume a Family role to defend his father, he slowly turns into the image of his predecessor and by the time the film ends, Pacino is the exact opposite of how we first saw him. Of course I can't leave out Diane Keaton as Pacino's love interest, who watches him change before her eyes, James Caan as the fiery-tempered brother, Robert Duvall as the Family consiligere, and one of my favorites, Al Lettieri as the villainous, steely-eyed Virgil Sollozzo, who fits the exact image of how I pictured the character while reading the novel.Second, there is the fantastic element that the whole realm of the story takes place in the world of the Mafia. There is none of the tired old elements of, shall we say, detectives trying to uncover the Mafia and take them down or civilians who become victims of the organized crime families. With this method, we successfully connect with and understand the motivations of the characters while the outside world, law and otherwise, simply lies in the background. The outside world meant little to the Mafia, and thus it means little to us as well.But of course, ""The Godfather"" does not glorify the Mafia. Yes, we do identify and sometimes feel for the characters in this savage world, but never do we justify for them. And when director Francis Ford Coppola tries to give us horrifying violence, he delivers. As he noted in his commentary on the film, Coppola worked hard with his pyrotechnics crew to make all of the shootings and killings in ""The Godfather"" look real as opposed to making them obvious simulations. He uses blood, but not so much to the point where it becomes over the top, but just enough to make it convincing and disgusting.""The Godfather"" was an enormous hit when it was first released. It garnered there Academy Award wins included Best Picture of the Year and broke box office records that would not be topped until ""Jaws"" (1975) was released three years later. Al Pacino, James Caan, and Robert Duvall were all secured nominations in the Best Supporting Actor category but surprisingly none of them won. It also spawned two successful sequels, one of which I feel is actually superior to the original. And now Francis Ford Coppola has worked with Robert A. Harris to restore his famous trilogy and give it the pristine print that he always wanted audiences to see it in. Among other films such as ""Lawrence of Arabia"" (1962), ""Vertigo"" (1958), and ""Spartacus"" (1960), ""The Godfather"" is certainly a film that deserves a beautiful restoration so that it may linger in our collective minds for generations to come.","
            10/10
            "
"AlsExGal","25 February 2017","The Godfather films (the first two at least) are operatic in their intent and are as sweeping in their view of the human condition as any American film ever made. They are not violent slice-of-life character-driven action films like Goodfellas or ""The Sopranos,"" which are a superb film and an extremely watchable cable series, respectively. The Godfather is, to my mind, superior filmmaking because of its propulsive narrative and iconic characters.What makes ""The Godfather"" great is that the characters in it know they are doing evil things, but rationalize it to themselves that ""the end justifies the means"". Coppola makes the hypocrisy and utterly failed values system pretty clear. A baptism inter-cut with scenes of murder...Vito Corleone is at his daughter's wedding, but sits there planning brutal mob stuff in his office...leave the gun take the cannoli...OK to cheat on your wife but ""dont discuss business at the table"" and so on.I had to watch this movie several times before I completely ""got"" it. The plot alone is very difficult to follow with all of the questions it raises. However it is one of those movies that rewards the viewers with those very questions for us to ponder and with its richness of story and character. The questions are about how people who regard themselves as ""good"" can do terrible things and justify it to themselves. ""The Godfather"" posits one of the universal problems in life - what is the nature of evil, and how can we recognize it in all its forms? How can people who do evil things think of themselves as basically ""good"" , how can they lie to themselves as they do?Central to all of this is the metamorphosis of Michael Corleone. He starts out as the returned all American WWII soldier with the respectable but outsider (in reference to ""The Family"") girlfriend, Kay, and by just doing what he thinks he must do to protect his family, one thing leads to another, and he ends up the cynical head of the Corleone crime family, morally miles from where he was when we first meet him.","
            10/10
            "
"Hey_Sweden","25 July 2021","Francis Ford Coppolas' rich, vivid portrait of Italian-American mob families, drawn from the novel by Mario Puzo, remains a true high water mark for cinema, approximately half a century later. While it's rather a shame that it took this viewer this long to get around to watching it, he can say that he is now glad he did. Populated with a diverse array of interesting characters, iconic lines and scenes, and some VERY effective moments of extreme violence, it makes its impact in a major way.Buried under amazing Dick Smith makeup, an impressive, Oscar-winning Marlon Brando takes center stage as Don Vito Corleone, a calm & controlled mafia boss running his business professionally. His youngest son is Michael (a fantastic Al Pacino), a war veteran with no initial thought of entering the family business, but who adapts to it better than he ever thought possible.What's indicative of how powerful ""The Godfather"" remains is the way that it holds viewer attention, even through a seemingly unwieldy running time of just under three hours. It's compelling through and through, with a matter of fact approach to the machinations of the mafia, and not much time for melodrama (although there are certainly some histrionics in later scenes). Granted, it's not quite as interesting in its second half, when Michael has committed a double killing and goes into temporary hiding in Sicily. But it picks up steam again for a superb finale when Michael and his associates methodically go about eliminating their enemies.The cast is just STACKED with top-notch actors: James Caan, John Cazale, Diane Keaton, Sterling Hayden, John Marley, Richard S. Castellano, Robert Duvall, Richard Conte, Al Lettieri, Abe Vigoda, Talia Shire, Joe Spinell (in his uncredited film debut), etc. Caan gives a forceful performance as the hot-headed Sonny, while the young Pacino does wonderful, subtle work, many years before he would adopt some of his less effective acting traits.Nicely scored by Nino Rota (that main theme is definitely haunting) and strikingly photographed by Gordon Willis, this continues to be one of the highlights of Coppolas' career, although he would follow it up with films that were no less worthy; his run through the 70s is pretty unbeatable.Followed by two sequels, ""The Godfather"" cemented its place as one of the most definitive mob movies of all time.Scripted by Puzo and Coppola.10 out of 10.","
            10/10
            "
"Pjtaylor-96-138044","9 February 2018","Coppola's crime saga is sweeping in scale yet intimate in scope, focusing as much on family dynamics as mafia machinations, and is all the more impactful for it. 'The Godfather (1972)' honestly feels epic, despite the fact that its relatively few key events are all quite contained (considering it spans nearly three-hours.) This effect is hard to put your finger on but certainly tangible, especially in retrospect; it really feels as though you've witnessed a journey, the beginning of an empire or at least a transitioning period within it, in a way which few films have achieved. It's actually a fair while before we learn anything out-rightly illegitimate is actually transpiring, though, and even then its all treated so casually that it really does feel just like the family business. That's a real strength of the picture, too: how little it relies on needless exposition to convey its characters or world. It is refreshing to get a truly inside perspective on sometimes unseemly events without ever being bombarded with morality, but instead trusted to make up our own minds about several situations that are shaded in grey. While the piece is a little long and can sometimes meander, several explosive sequences and character-driven moments add up, in equal measure, to an excellent experience overall that has defined the gangster genre. It is regarded a classic for good reason. 9/10","
            10/10
            "
"AaronCapenBanner","31 August 2013","Francis Ford Coppola directs this masterful, brilliantly acted(Marlon Brando, Academy Award winner, Al Pacino, James Caan, Talia Shire, Diane Keaton, Robert Duvall among many others) and supremely well-crafted film about the saga of the Corleones, a Mafia family who find themselves in changing times, and their struggles to adapt. Aging Don Vito Corleone must pick a successor, but a violent war among a rival family, and betrayal from within, threaten to shatter this close-knit family.Long, but not over-long, this moves at a fantastic pace, and is among the most engrossing films ever made, many memorable scenes and lines.A masterpiece.","
            10/10
            "
"cricketbat","6 August 2018","Overrated? Maybe a little bit, but this is really a very well-made film that features wonderful performances. The pacing of this film will drive some crazy, but The Godfather isn't afraid to take its time and let us get to know the characters. This is an iconic movie though - no doubt about that.","
            10/10
            "
"g-bodyl","2 March 2009","I really liked ""The Godfather"" and the content of the movie. But, I think that this movie is overrated. Back in the 70's, this might have been the greatest movie ever. But in 2009, it's not.This film talks about the rivalry between the 5 Italian mafia families living in New York City. The main focus is on the Corleone family. After the patriarch of the family got shot, the youngest son Michael joins the family business for vengeance.The acting is definitely not overrated. Marlon Brando, Al Pacino, and James Caan all delivered marvelous performances that will be remembered forever.The score by Nino Rota is probably one of the most famous and the one that is stuck inside your head for months.One thing I have against this movie is that this movie is very long with boring scenes stretched in. This movie is nearly three hours long. I can accept that for the last LOTR movie because it's interesting and engaging.Overall, this is a great film, not exactly a masterpiece. I rate this film 8/10.","
            10/10
            "
"FilmFanInTheHouse","22 December 2008","The Godfather (1972, Dir. Francis Ford Coppola) Don Vito Corleone (Brando) is the head of an organised dynasty, who has an expanded family, which he loves truly. But when Don Vito is shot and ends up in hospital, control of the family business is given to his son, Michael (Pacino), who must go into hiding for the protection of himself and his father.Cinematic classic which can't go wrong. Marlon Brando has been perfectly cast in the role which gains every emotion from him. Along with Pacino and the rest of the supporting cast, the Godfather keeps you hooked in for the entire length of its running time.He came all the way from California. I told you he'd come! - Don Vito Corleone (Marlon Brando)","
            10/10
            "
"amesmonde","19 March 2010","Coppola's near perfect masterpiece. A first class cast including, James Caan, Al Pacino and heavy weight Marlon Brando to name a few. There is not much I can add that hasn't already been written, it frankly is the quintessential family, Mafia gangster film.The 1950's nostalgic feel is captured, distinguished cinematography by Gordon Willis and the script honed. The costumes, locations and sets add to the overall authentic experience. Brando's aged make-up is incredible, particularly for 1972 and apart from some insignificant choppy editing and stock footage the film is near enough picture perfect.Timeless, compulsive viewing, there is a reason why The Godfather is on a pedestal as one of the greatest movies or of all time There is no offer to refuse, it's a must see.","
            7/10
            "
"Spleen","17 April 2002","What happened to the sure-footed director of this film?  How did his impeccable craftsmanship ever give rise to such things as the slipshod, overwrought ""Dracula""?SPOILERS FOLLOWIt's hard to say, but there IS that moment near the end, which some mistake for a climax or even a turning point:  Michael is in church, at the Christening ceremony of his sister's child; his henchmen are in various positions around the city (one in Nevada), poised to murder the Corleone family's most powerful enemies and rivals.  Coppola introduces a device he had hitherto studiously avoided: fast cross cutting.  ""Do you, Michael Corleone, renounce Satan?"" asks a priest.  Cut to some act of violence.  Cut back to Michael: ""I do.""  Cut to violence.  ""And all his works?""  Cut: Blam! Michael: ""I do.""  Cut: another  stylishly staged shooting.  It's a wonder Francis Ford Coppola doesn't write the words ""Please note the irony"" across the screen.I don't fault the decision to use rapid, gliding montage at this point, given that it ISN'T a key moment, merely one that plays out decisions we had seen made earlier, but there's no denying that in the way it's done Coppola both hits us over the head and goes over the top (some of the killings are too operatic for what is essentially a stealth operation) - although thankfully, less far over the top than he probably planned, since the gravitational pull of his carefully made world remains strong.I must stress that this excess doesn't matter HERE.  I mention it because it's perhaps the seed of something that would grow and grow and ultimately choke later Coppola films.  Just a thought.  ""The Godfather"" itself is perfectly crafted and shaded.  There's the well realised and well photographed settings, both 1940s New York and timeless Sicily; there's the believability and depth (when The Don is shot and thought to be dead, the tears look unforced and REAL, which I doubt you could say of those in any other gangster film); there's the sense that we know these people, culturally homogenous yet not at all the same.  There's Nino Rota's wonderful score.  I don't think this is a GREAT film, in the sense that so many other people seem to think it is.  It doesn't matter.Interestingly, the morning of the day I saw ""The Godfather"" (I'd seen it before, but this was the first actual screening), someone wrote to me to protest that my harsh comments on Marlon Brando based on his performance in another film (""Viva Zapata!"") were unfair.  What I'd said had struck me as obvious: that Brando's introspective style reveals his character far more to him than it does to us; that he acts without INTERacting, failing to mesh with the rest of the cast; that he mumbles too much.  In my reply I had to admit that I hadn't seen many Brando performances, and of the earlier ones, only Zapata.  I was almost going to admit that his performance in ""The Godfather"" was faultless.  A good thing I didn't!  When I saw it again I realised that Brando may have sufficient grip on his character not to let the film down, but just barely; again, he introspects too much, interacts too little, and mumbles.Yet the acting in ""The Godfather"" and the film overall are too strong for this to matter in the least.","
            10/10
            "
"NoArrow","14 August 2003","...""The Godfather"", as everyone knows, is a classic.  It follows the Corleone family over a period of a few years in the forties.  It starts with godfather Vito Corleone (Marlon Brando) and ends with godfather - and Vito's son - Michael Corleone (Al Pacino).  Also involved are Sonny Corleone (James Caan), adopted son Tom Hagen (Robert Duvall) and muscle Peter Clemenza (Richard S. Castellano) to name a few.The acting ensemble is one of the greatest put together in film history. Brando plays the wise Vito Corleone very well, but the best performances come from Pacino as Michael and Caan as Sonny.  Pacino is probably the greatest character actor of all time, and this film shows it.  He plays Michael at the start with a young naivety and is able to bring the character along to the end of the film, where he shows the growth of Michael's knowledge and wisdom.  Unfortunately, Caan is only in about half the movie, but he certainly does an incredible job as the hot tempered Sonny.""The Godfather"" is the template for good drama.  Few films achieve it's greatness, but in the end, it is surely not the best.  In my opinion, there is no best movie of all time, but many 'best' films per genre.  ""The Godfather"" is the best crime drama.  ""Casablanca"" is the best romance.  ""The Lord of the Rings"" and ""Star Wars"" movies are the best adventures.  All of said movies would tie, and be equal in greatness.So, if you're ever tired of these days' mindless action and mediocre drama films, then pop in one of the classics.  Any one will do, they are all equally entertaining.  Films like ""The Godfather"", ""Casablanca"", ""Lord of the Rings"" and ""Star Wars"" are the reason movies are so popular.Enjoy, 9/10.","
            10/10
            "
"jboothmillard","13 March 2005","The most brilliant and famous gangster crime film in history. The late, great Oscar and Golden Globe winning, and BAFTA nominated Marlon Brando stars as Don Vito Corleone, or The Godfather. Introduced, and Oscar, BAFTA and Golden Globe nominated Al Pacino also stars as his son, Michael Corleone. They are a family that do a lot of ""business"". The Godfather is meant to help people with problems, and solve them how ever intense or simple they are. When Vito starts to feel ill Michael has to take his place until he is better. In the end Vito dies and Michael becomes the new Godfather. Also, he eliminates all of Vito's enemies to avenge his death. Also starring Oscar and Golden Globe nominated James Caan as Santino 'Sonny' Corleone, Richard S. Castellano as Pete Clemenza, Oscar BAFTA nominated Robert Duvall as Tom Hagen, Sterling Hayden as Capt. Mark McCluskey, John Marley as Jack Woltz, Richard Conte as Emilio Barzini, Al Lettieri as Virgil 'The Turk' Sollozzo and Diane Keaton as Kay Adams. A work of genius from Oscar and Golden Globe nominated (lost Oscar to Bob Fosse for Cabaret) director Francis Ford Coppola, with a superb sequel followed, and unfortunately the rubbish third film. It won the Oscars for Best Picture and Best Writing, Screenplay Based on Material from Another Medium, and it was nominated for Best Costume Design, Best Film Editing, Best Music for Nino Rota and Best Sound, it won the BAFTA for the Anthony Asquith Award for Film Music, and it was nominated for Best Costume Design, and it won the Golden Globes for Best Motion Picture - Drama, Best Original Score and Best Screenplay. Marlon Brando was number 30, and Al Pacino number 1 on The 100 Greatest Movie Stars, Pacino was also number 26 on The 100 Greatest Pop Culture Icons, Brando was number 11 on The 100 Greatest Sex Symbols, he was number 4 on 100 Years, 100 Stars - Men, Pacino was number 5 (along with Robert De Niro), and Brando number 1 on The World's Greatest Actor, Michael Corleone was number 11 on 100 Years, 100 Heroes & Villains, the film was number 2 on 100 Years, 100 Quotes (""I'm going to make him an offer he can't refuse.""), it was number 5 on 100 Years of Film Scores, it was number 11 on 100 Years, 100 Thrills, it was number 46 on The Ultimate Film, it was number 3 on 100 Years, 100 Movies, and along with the sequel, both were number 2 on The 100 Greatest Films. Outstanding!","
            10/10
            "
