"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"khalidmoubile","30 June 2023","Il buono, il brutto, il cattivo.A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.The good, the bad and the ugly is a classic western movie that I've heard a lot about, it's very simple than I thought it would be and it is enjoyable for someone that doesn't watch movies of this genre, very enjoyable for a film from the 60's.The plot was simply interesting to watch, so many legendary things that make this film a legendary one, the classic sounds effects, the classic story build up ,the classic soundtracks and more.I really loved the characters especially Blondie and his unstable relationship with Tuco, it was the highlight of this movie till the last second of it. Something creepy was about Angel eyes, his character was a pure frightening one in the screen, what a performance from each one of the epic trio .Directing was great considering the era, I want to see more of Sergio Leone's, especially if it's starring the goated Clint Eastwood .","
            10/10
            "
"EyeDunno","6 September 2012","Watch films and TV shows to this day and you'll see how deeply influential that ""The Good, The Bad, and The Ugly"" has been. Sergio Leone's masterpiece, to be sure. Just as influential, is the musical score by Ennio Morricone. Yet it's so interesting to note how Leone's style was greatly influenced by the work of John Ford. GBU is an essential film, and anyone reading this understands it. How many people, who don't like westerns, recognize that high-pitched wail that plays at the beginning and very end of the film? It's amazing that the film is 161 minutes long in its original theatrical release, but so many people are so satisfied with it from beginning to end. Most people generally root for that scoundrel, Tuco Benedicto Pacifico Juan Maria Ramirez - known as the rat! What I enjoyed was that Blondie was never *too* Good, while Angel Eyes was so good at being oh, so bad. Tuco, being the Ugly? You understand why he resorted to his ways as his character developed, and you tend to actually root for him. But you still never want to turn your back on him. One of my favorite intimate scenes was Blondie, taking a pause from a pursuit, crossing paths with the soldier. Not one word is said, but the moment between them is truly touching. The only person we truly don't get too close to, is Angel Eyes, but you simply don't feel cheated by that. The cinematography is exquisite. Whether it was the DP, Tonino Delli Colli, or the vision of Sergio's direction, you find a depth to the film like never seen before. The deep focus, using wide angle lenses to maintain focus from, say, a shoe in the foreground to people yards away, to the truly extreme closeups of only shifting eyes, is cinematic genius. There is not one actor that's off in this film. And the writing - three men pursuing a hidden treasure, through the back yard of the Civil War - is outstanding work, with just enough comic relief to give you a chance to relax from the countless number of climaxes throughout.""The Good, The Bad, and The Ugly,"" is the benchmark of not only westerns, but of filmmaking in general. This film, released in 1966, stands at #5 of the top 250 films, which says volumes, especially with over a quarter million votes. And GBU only won one award?","
            10/10
            "
"Gunmaster45","8 September 2007","I spent all day watching all three movies and this one beats the other two and near every other western out there. (with a few exceptions...) Usually, Spaghetti westerns annoy me do to the cheesy noises, unrealistic shooting, and lots of bore. But this movie was different. Unlike the other two, this movie had lots of simple comedy. (Most from Eli Wallach's silliness and stupidity as Tuco adds a perfect sense of comic relief and Clint Eastwood's slickness and intelligence as Blondie makes him so.... cool. Lee Van Cleef does a perfect job as the villain giving a sinister performance. Instead of the fact that the slow parts in the first two movies were boring, this movie took advantage of long shots for suspense and to get a sense of things which is a great directing tool. (Kudos to Sergio Leone) I can surely see why this is #4 on the IMDb top 250. It feels more realistic than the other two movies. No whistling noises when things fall, suspenseful music(and very famous), stellar acting, and nice shoot outs. One of my favorite Clint Eastwood movies and one of my favorite westerns ever! A+. 10/10 Watch this one right away. (I recommend watching the new edition DVDs, the white cases, because the quality is better, the sound is great, and newer, and the dubbing is near impossible to spot.) Don't miss this or you will miss one of the greatest, classic movies ever made.","
            10/10
            "
"evanston_dad","8 May 2014","It took me a long time to come around to the idea of watching ""The Good, the Bad and the Ugly."" I'm not generally a fan of Westerns, and I always dismissed this film as the kind of movie fan boys would like.Well I've been watching movies for a long time, and I've seen most of the ""best of all time"" movies, so it's pretty rare anymore for a movie to join the ""one of the best films I've ever seen"" ranks. But Sergio Leone's simply magnificent film did just that. The first thing I asked myself when it was over was, ""Why did I wait so long to see it?"" For a cinephile, it's just utter joy to watch this movie. It's beautiful -- beautifully composed, beautifully scored. Every shot is a work of art by itself. But what surprised me the most was how funny and playful the movie is. It's like reading a Charles Dickens novel, waiting to see how the various plot threads are going to come together and what crazy twist the storyteller is going to throw your way next.Watching Sergio Leone's movie made me instantly appreciate Quentin Tarantino less. He obviously adores Leone and borrows (steals) from him outright, but what seems daring and original in Tarantino's work feels instantly derivative when you see the real deal and realize it was made over forty years ago yet feels more alive than almost anything filmmakers are putting out there today.Grade: A+","
            8/10
            "
"Rifat_Rock_Don","25 April 2020","One of the best depictions of war, and one of the best anti-war films. The best gunfight ever filmed. Consistently witty, often moving, brutally realistically ugly, and one of the most beautiful films ever shot, set to one of the most beautiful scores. The 's paghetti' label on the can means that these westerns will never get the consideration and respect they deserve. If you fancy thinking a little differently about 'T he Good, The Bad and The Ugly', try the following. Look past Clint Eastwood's legend-founding performance and suppose that the central character is actually Eli Wallach's Tuco, the Ugly. A gross rogue, guilty of every possible vice, Tuco is after all the character we see and hear the most, about who m we learn the most, and through whom we experience much of the action. Eli Wallach makes him comic, poignant, and plausible - certainly compared to the unrestrained darkness of Lee Van Cleef and the impossible cool of Eastwood. The film is largely Tuco's struggle to survive, and to earn a little on the side, constantly battered between Eastwood's ""blo nd Angel"" and Van Cleef's angel of death. Angels? Indeed: Tuco is ultimately human, and Tuco is all of us - grubby, corrupt, uncomfortable and slightly desperate humans, veering between the good and the bad, subject to a perplexing God and an unrelenting Devil, and just trying to muddle along.","
            10/10
            "
"mm-39","5 May 2001","This is a long movie, and it seems short; that makes it a good film. Funny and at times unbelievable, the movies strong point is its satire of the west.  It is a good story, and well acted.  The film is more of a art forum than your traditional western.  One point the director portrays in this film, is how gritty the west was, and how cruel the world is when the wicked play on their terms.  Worth seeing.","
            10/10
            "
"pinkliz41","22 April 2007","This is the closest thing to perfection, with pure great action, pure story telling and pure acting from visionary director Sergio Leone who has directed the two prequels to The Good The Bad and The Ugly, they are a fistful of Dollars and For a Few Dollars More. With Clint EastWood once again at the helm of the leading role delivers massive knockout performances as '' Blondie'' others in the supporting acting roles are Eli Wallach in the role of Tuco and the late Lee Van Cleef acting Angel Eyes. All of this though wouldn't have been possible without Sergio Leone, the man who set alight the Western frontier of films. Clint EastWood who has also been seen as one of the greatest Western actors of all time.Nothing could be greater and more pure than to have a top of the world actor and a great visionary director. I just cant get over the acting from Clint and the breath taking action set pieces. In one sentence: Truly worth watching!!!","
            9/10
            "
"zardoz-13","24 August 2010","Italian-born film director Sergio Leone completed his western trilogy with Clint Eastwood in what constituted a prequel to the ""Dollars"" movies. ""The Good, the Bad, and the Ugly"" qualifies as a sprawling tale of greed about three men and their tenacious search for a Confederate strong box containing $200-thousand dollars in gold coins. This memorable United Artists continued a trend in Leone's filmmaking. He kept making films that were bigger and bigger. Eventually, he would make an even bigger western than ""The Good, the Bad, and the Ugly"" entitled ""Once Upon a Time in the West."" Previously, Leone's first oater ""Fistful of Dollars"" had been produced on a shoestring budget and shared sets with another Continental western lensed in Spain. When Leone produced ""For Few Dollars More,"" he imported a second American actor, veteran heavy Lee Van Cleef, and commissioned art director Carlo Simi to construct an entire western town in Almeria, Spain. Reportedly, the El Paso town set cost more than the budget for ""Fistful of Dollars."" Meanwhile, Van Cleef reunited with Leone and Eastwood for ""The Good, the Bad, and the Ugly,"" and Leone imported yet another American actor. Eli Wallach, who had played the bandit chieftain in John Sturges' classic ""The Magnificent Seven,"" signed on as the third American actor. Essentially, Leone cast Eastwood again as a bounty hunter designated as ""The Good"" and called him 'Blondie,"" while Van Cleef played ""the Bad,"" and Wallach appeared as ""the Ugly."" ""The Good, the Bad, and the Ugly"" became Leone's most expensive western to date and he set the action against the American Civil War. Naturally, all three eponymous characters are a little larger than life themselves. The relationship between the Eastwood as well as the Van Cleef character changed drastically because Van Cleef was not playing Colonel Douglas Mortimer. Ironically, Van Cleef's character was named 'Angel Eyes,' and he made his living as a man who hunts down other men and kills them for a price. No, ""the Bad"" isn't a bounty hunter. Meantime, ""the Good"" brings in a slimy, profane Mexican bandit named Tuco. He collects the reward on Tuco's head, and later shoots the noose from around Tuco's neck, so the slippery Mexican can escape. Later, Blondie and Tuco split the money. This relationship comes to an end because Blondie doesn't think that Tuco will be worth more than $3-thousand. Clocking in at 180 minutes, ""The Good, the Bad, and the Ugly"" bristles with shoot-outs. Live is cheap in the world of the Italian western and the horses outnumber the corpses. Money means everything. The three protagonists refuse to let a national catastrophe like the Civil War interfere with their plans to find the cashbox. Eventually, they do and confront each other in a massive graveyard to shoot it out. Anybody who considers himself or herself a connoisseur of Spaghetti westerns must watch ""The Good, the Bad, and the Ugly."" This savage western made quite an impression on audiences when it was released and Grammy Award-winning composer Ennio Morricone's orchestral soundtrack emerged as a hit on American music charts.","
            7/10
            "
"george.schmidt","31 March 2003","THE GOOD, THE BAD AND THE UGLY (1966) **** Clint Eastwood, Eli Wallach, Lee Van Cleef.  The spaghetti Western: Classic Clint: third of trilogy of The Man With No Name teaming up with rat Wallach and deadly Van Cleef in the badlands of the Old West after a cache of Confederate loot.  Excellent direction by Sergio Leone and memorable score by Ennio Morricone.  This film launched Eastwood into the stratosphere as an international star.","
            7/10
            "
"lovemichaeljordan","16 March 2023","I generally don't like westerns and I was not a fan of the previous two installments in this ""trilogy"", but this film is undeniably a legendary masterpiece. This is the mother of westerns. Can't find many weak points and I have to admit it has to be one of the best movies ever.First of all, the music must be mentioned. Ennio Morricone's score is unbeatable. It is undoubtedly one of the best scores ever. The film would have been nothing without the music. Scenes, where Tuco runs around for several minutes, would have been boring without the music. Add the music and you have one of the most iconic scenes ever. You can not look at a western movie without hearing this music play. It's so iconic that even if you have not seen the movie, you will have heard the score.It's an old film with old camera technology. This is where the film may lose many viewers. The last thing a western film - which is mostly set in an ugly and bleak desert - needs is bad cinematography. The cinematography is good for its time, but of course, it is not as strong today almost 60 years later. The camera work is impressive, but the technology hinders it. Fortunately, the score saves the sometimes very blurry and low-resolution images.The composition is perfect. So many new movies are heavily inspired by the photography from this movie. Director Sergio Leone is a master of visual storytelling. Many scenes do not even contain dialogue, but it is still clear what is going on. Small grimaces from the actor or small movements from the camera tell us enough. It is perfect.An example of visual storytelling is the scene when Tuco tries to find Eastwood's character. He follows a trail where someone has set several campfires. At these campfires, he finds Eastwood's old cigars. We know he's very close when he lifts a cigar and it's still smoking. The end of the film is also an exemplary example of visual storytelling. It is a fantastic feeling when you understand what is happening in the scene without dialogue. It's brilliantly done.All actors are good. Both the ugly and the good are good, but the bad gets too little screen time. The bad / Angel Eyes is played very well by Lee Van Cleef. He's a bit creepy while also being very charismatic. Nobody delivers a performance worthy of an Oscar, but it's solid acting from everyone involved.In conclusion, a legendary film that everyone must see. It has inspired countless amazing works. It's hard not to be blown away by epicness when the music plays. The film is as close to perfect as you can get. I understand why this film is still analyzed today. The film is really clever.","
            10/10
            "
"patrick_dunne","17 February 2006","""The Good, The Bad and the Ugly"" is the final movie of ""The Dollars Trilogy,"" nd had ""For a Few Dollars More"" and ""A Fistful of Dollars"" coming before it.This one starts off very good. After the stylish credits and the famous music, we are introduced to every one of the characters. ""The Ugly"" (Tuco) gets his introduction with no dialog, and just action.""The Bad"" (Angel Eyes) really shows how ""bad"" he is, with one of the most ""bad-ass"" lines in Westerns. ""When I'm paid, I always follow my job through."" When you hear that line, wait for a couple seconds, and then you will know why he is called ""The Bad."" ""The Good"" (Man with no Name)gets introduced when he triumphs over ""The Ugly."" Of course, he's not really ""good,"" but most Western heroes simply aren't. Take William Munny in ""Unforgiven"" or The Lady in ""The Quick and the Dead."" To quickly sum up the story, ""The Good"" finds out the location of a treasure from a man's dying breath. (No, his last words weren't ""Rosebud."") They meet up with ""The Bad"" who also wants to get his hands on the treasure.The ending takes a lot of twists, and the quick-draw scene was very good. But, the film seemed to slow at parts that could have been easily cut down. For example, in the graveyard scene, Tuco runs around for at least three minutes, which means three minutes of boredom instead of story, dialog or action. Another flaw was the English dubs. Well, I'm not sure if they're dubs or not, but the voices don't match the mouth at times. Oh well. The ending was really good. Well, to be more precise, the last couple of minutes. Note: For all you Tarintino fans, this is his favorite movie.Feel free to send me a Private Message regarding this comment.","
            10/10
            "
"dmatt-4","18 February 2008","In the late sixties and early seventies, in the days before video and DVD, I used to regularly go out to watch the Dollar movies in the West End of London. What more can you say about this fabulous movie that hasn't already been said. Not much more. To me the music makes it. I really think this is the greatest sound track of all time. There was a cover version of the title theme by Hugo Montenegro that was No 1 in the UK hit parade for at least 6 weeks and I can remember Jimmy Saville in his Blondie outfit with cheroot introducing the record on Top of The Pops. So this movie, the music and the characters were constantly in the public consciousness and at the office we were constantly using the line ""There are two types of people in the world my friend...."" To all the people who haven't yet seen this movie - lucky you. Do yourself a favor and go and get it. You won't be disappointed.","
            10/10
            "
"Don_Falone1985","9 July 2020","This, along with The Godfather are my favourite movies of all time. Both very different movies, but complete classics in their own right. TGTBATU is not only the greatest western of all time, but one of the best movies of all time. The incredible direction by Sergio Leone will never be beaten in my eyes and it is pitch perfect casting. Wallach as Tuco ( The ugly ) is one of the greatest characters of all time. Van Cleef as Angel eyes is pure perfection as the villain ( The Bad) and the brilliant Eastwood was born to play the role of Blondie ( The Good ). It has one of the greatest movie scores in history by the fantastic Moraccone (RIP) and gives you goosebumps when watching certain scenes when the music hits. It fantastically paced, despite being an incredibly long 3 hour film, but you would never know because you are so engrossed into the brilliant story of a trio of men trying to find buried gold. That's all I will say about the story because if you haven't seen it, you are missing out one of cinemas greatest masterpieces. The filming locations are also wonderful, set in Spain Almeria with the wonderful scenery. It truly is a wonderful film, and one that I have seen over 10 times. 10/10","
            10/10
            "
"SeminolePhenom","25 July 2005","Clint Eastwood stars as the man without a name again in this western about three gunslingers who all end up looking for the same treasure of 200,000 in gold.The movie is the western of all westerns. Clint Eastwood's first major role is in this movie. Sergio Leone does a great job and leaves his legacy with this movie. The close ups are amazing. Facial expressions are very key to this movie which has very little dialogue at times. The music is awesome. You know the tune...du du du, wa wa wa wa.Overall, it is the greatest western of all time.I highly recommend this western.","
            9/10
            "
"classicsoncall","20 September 2007","I guess I find myself somewhat in the middle on this film, I enjoyed it to a point, but I don't get the sense that this is one of the greatest Westerns ever, and the Western is my favorite movie genre. I much prefer a good psychological Western between complex antagonists, Eastwood's own ""Unforgiven"" would be an example. This was more a straightforward tale of three desperadoes consumed by greed who attempt to outwit each other on the trail to an unknown grave containing two hundred thousand dollars in gold coin. Each though, earns their respective title credit in the story, even if Eastwood's Blondie might be the 'good' simply based on his classically rugged features.More on the plus side, it was really cool to hear the title theme music expressed in a handful of different ways throughout the story. The picture also captured the gritty realism of what the 1860's wild west was probably a lot like. You know, the more films I see of cowboys out in the desert days at a time with no access to soap and water, I start to wonder if they'll ever produce a picture that captures the fresh aroma of that experience. It's one thing to hear Tuco accused of smelling like a pig, but to actually get the full flavor of that would really be something. Then again, theater goers would never make it to the end of the picture - oh well for that idea.As for the film's length, I too side with those that feel it took a long time to get from Point A to Point B. I'm really wondering if it was necessary to bring in the Civil War battle for that bridge, but it did give rise to perhaps the most meaningful scene in the picture for me. Watching Blondie try to ease the soldier's death with his coat and a smoke was a masterful touch.You know, I could probably go so far as to put this film in the top twenty Westerns of all time, but it's position at #4 in the IMDb top rankings of ALL pictures (as I write this) is just too much of a stretch. That's probably the reason I find myself going to that page less and less, and watching movies of all types more and more.","
            6/10
            "
"david-2829","31 January 2011","My first impression was 9/10, but just let the movie sit with you for awhile and it's scope, atmosphere, pacing, machismo, and sheer ""coolness"" practically force a perfect 10 rating. Unique and memorable!I've seen it twice now and it has grown on me. The three main actors (Eastwood, Wallach and Cleef) are full of intensity, mystery, edginess. The plot twists and meanders and takes it's time, and I'm saying that's good! We go on this epic journey as the lives of our three stars criss and cross and we really experience the crazy fortunes (and misfortunes) life can throw at you.Although I have not watched enough westerns to be any kind of expert, I think you can just feel ""cinema masterpiece"" when you watch this film. There are so many unique touches, quotable lines and atmospheric moments you'll come away from it caterwauling ""Ah-a-ah-a-aaahhhh..... wha, wha wha....""","
            9/10
            "
"baz_trinity","2 March 2007","People like to throw the term 'Masterpiece' around and rarely is it ever as apt and as TRUE when concerning Sergio Leone's The Good the Bad and The Ugly.I mean, where to start? How about the music for instance, Morricone writes truly inspirational and masterful work, sure, everyone knows the theme tune, but his music has influenced EVERY western reference since. He captures the mood, the emotion and makes this movie EPIC with his wonderfully orchestrated scores. The landscapes and scenery are visually stunning and it's perfectly filmed for true atmosphere, intertwining with the aforementioned music, well it's nothing short of magnificent. Every scene is influential and significant, and equally as intriguing. The acting by Clint Eastwood can take no other meaning but 'cool'. He is what every gun-slinging', cigarette chewing cowboy is based on post-this and no doubt has inspired TONS of action heroes (Or indeed Villains) throughout cinema.But the storyline isn't as basic as one would first imagine: three gunmen searching for a rather large sum of money, it seems that simple. However, all of the gunmen have complex personalities and none are flawless in moral judgment, to which it is hard to judge who is indeed 'Good', 'Bad' or 'Ugly'. The classic 'Good Versus Evil' situation that is such a frequent theme in film (And coincidentally, more often in westerns) is slightly blurred in The Good, The Bad and The Ugly and I personally think there is no definite and it is left up to the viewer to decide.This movie is simply essential viewing, an all-time classic and much deeper than would first appear. Incredible.","
            8/10
            "
"tfrizzell","5 August 2003","Sergio Leone's completion of the ""Nameless Man"" trilogy is definitely the most popular of all his films. It is the Civil War-era West and the three titled characters (Clint Eastwood, Lee Van Cleef and Eli Wallach) are all after a hidden fortune of buried gold in an old graveyard. The typical twists and turns come with chess matches aplenty among the three leads as alliances are made, broken and made again. Eastwood became an icon with this one and has not looked back since. Once again, this film has little to do with ""A Fistful of Dollars"" and ""For a Few Dollars More"" except for Eastwood's mysterious drifter. Van Cleef plays a different role from the latter film and Wallach makes his first appearance in a Spaghetti Western. Leone shows a real love for the David Lean-styled epic with ""The Good, the Bad and the Ugly"", but sometimes the film admittedly drags and becomes a little too long. It also does not become quite as complicated as it would have liked to be. Personally, I thought ""For a Few Dollars More"" was a better production and a bit deeper. Overall though this is another winner from the new-age cinema that came about in the mid-1960s. 4 stars out of 5.","
            10/10
            "
"hitchcockthelegend","8 May 2016","It's debatable of course, since there are legions of fans of the first two films in Sergio Leone's Dollars Trology, but with each film there not only came a longer running time, but also a rise in quality - debatable of course!Here for the third and final part of the trilogy, Leone adds Eli Wallach to the established pairing of Lee Van Cleef and Clint Eastwood, and brings all his tools of the trade to the party. Plot is slight, the three principals are on a collision course to find some buried gold, with each man having varying degrees of scuzziness, so how will it pan out?Such is the genius of the narrative, it's a fascinating journey to undertake. The characterisations are ripe and considered, the various traits and peccadilloes beautifully enhanced, and with Leone being Leone, there's no shortage of cruelty and humour. He also brings his style, the close ups, long shots and some outstanding framing of characters in various situations.The story encompasses The Civil War, which pitches our leads into ""The Battle of Branston Bridge"", where here we get to see just how great Leone was at constructing full on battle sequences. It's exciting, thrilling and literally dynamite, whilst Aldo Giuffrè as Captain Clinton turns in some memorable support.The Euro locations pass muster as the Wild West, superbly photographed by Tonino Delli Colli, and then of course there is Ennio Morricone's musical compositions. It's a score that has become as iconic as Eastwood's Man With No Name, a part of pop culture for ever more. It mocks the characters at times, energises them at others, whilst always us the audience are aurally gripped.There's obviously some daft coincidences, this is after all pasta world, and the near three hour run time could be construed as indulgent. But here's the thing, those who love The Good, The Bad and the Ugly could quite easily stand for another hour of Leone's classic. I mean, more barbed dialogue, brutal violence and fun! Great, surely!From the sublime arcade game like opening credit sequences, to the legendary cemetery stand-off at the finale, this is a Western deserving of the high standing it is held. 9/10","
            8/10
            "
"hall895","28 May 2015","Clint Eastwood is good, Lee Van Cleef is bad and Eli Wallach is ugly. Sorry about that, Eli. Eastwood again plays the Man with No Name whom we have already seen in A Fistful of Dollars and For a Few Dollars More. Our hero, this time referred to as Blondie, may be ""good"" compared to the other two leading characters but having seen the first two films we know he is not the traditional all-American hero. He's not all good, he's more complex than that. There's not much complexity to Angel Eyes, the character played by Van Cleef. This guy is bad to the bone. Meanwhile Wallach threatens to steal the show. He plays Tuco and this is a guy who, in an otherwise very quiet movie, never shuts up. Good, bad and ugly are searching for $200,000 in Confederate gold known to be buried in a cemetery. It's a very simple plot for a very long movie but the time flies by. Director Sergio Leone ratchets up the tension and keeps you on the edge of your seat.The events of this film, unfolding during the Civil War, actually take place prior to the events of the first two films in the Dollars Trilogy. And the war certainly intrudes on the story, causing complications for our characters in their desperate search for that gold. A big war battle scene lends a bit of grandeur that the first two films didn't have. Leone is making a film of much larger scale this time around. But while the war looms over everything this is still a story about our hero and the two companions he would very much like to be rid of. There are great twists and turns as at different times in the movie different members of the trio have the upper hand. Sometimes you're at the top, sometimes you're at the bottom, sometimes you're forced into an unholy alliance with your great adversary. All along the way there is much drama. And along with the drama there is plenty of action too. This is a movie which grabs your attention right at the start and holds it throughout.Blondie is the nominal hero, making Eastwood the nominal star. And, as already established in the prior two films, Eastwood suits the role perfectly. He's the perfect embodiment of the quiet, cunning, not totally heroic hero. Van Cleef played a good guy, more or less, in For a Few Dollars More. This time around he gets to play a total baddie and he sinks his teeth into the role with great relish. Wallach is a little over-the-top but delightfully so. Tuco is a crazed, maniacal character and Wallach pours his heart into his performance. He brings so much energy to the film. Three great actors, three great characters. Leone could hardly go wrong. And the film has so much more to offer. With breathtaking visuals and a truly memorable score the film both looks and sounds spectacular. Story, actors, cinematography, music. This film is the total package. It is certainly the best of the Dollars Trilogy, this is the Man with No Name's greatest adventure. The Good, the Bad and the Ugly is often found on short lists of the greatest films ever made. That kind of acclaim may be overselling things just a touch. But there is no doubt this is a very good film, a thrilling last chapter in the story of one of the most iconic characters to ever grace the screen.","
            8/10
            "
"LeonLouisRicci","9 July 2013","The Good......it is one of those ""New"", groundbreaking, and completely different Movies that was quite influential, broke Taboos, and in the midst of a Decade of change was an announcement from a Director that said...""take this, you Western Movies"", and the Western Movies did and never looked back......The Cinematography expanses and lingering affection for landscapes brought the John Ford aesthetic to a new Generation and to a new level of opulence. There are some other Camera Tricks here that are playfully fresh (for 1966) and it was without doubt, Psychedelia before it was fashionable......The Soundtrack that is now an indelible part of Pop Culture and reminds us Today of how different it really was.The Bad......Endless Closeups of squinting eyes. A tendency to elaborate on already elongated Scenes to add to the already established Suspense......The Character Tuco becomes relentlessly obnoxious, overbearing, irritating, and unlikeable immediately and this keeps up for almost 3 Hours. It is an overacted Performance that makes the Movie less engaging......The length seems padded and indulgent.The Ugly......All the Characters, their Personalities and the Makeup. This is truly a Panorama of Ugliness throughout and given its length, a bit too much to bare......There is for your viewing pleasure...flies, filthy Faces (almost always in close up) chewing little cigars and sporting blood, pus, scabs, and other assorted flavors like food being shoveled into salivating mouths with Technicolor glee......Ugly could be a word that would describe this Movie. Another would be overrated.In conclusion......The best Spaghetti Western is from the same Director...Once Upon a Time in the West (1968).","
            8/10
            "
"martinpersson97","7 January 2023","Leone revolutionzed the spaghetti western genre in several installments, popularizing it for a wider audience and in this titular Dollar trilogy, establishing Clint Eastwood as a star.The idea of 'trilogy' is rather loose here, all of the three films being conceived as separate installments sharing some of the same actors - but it works very well in naming Eastwood's character ""The Man with No Name"".This third (and chronlogically first) installment focuses on three different titular characters, though, and they all shine masterfully. All of the three actors give it their all in portraying these iconic and very different characters, all culminating in an epic climax.The cinematography and cutting is amazing and some of the best of all time, so much that pretty much every western since has tried to mimick it.It's simply put one of the best and most important pieces of film history!","
            8/10
            "
"bryan_nixon79","5 July 2005","I was never really a fan of westerns until I saw The Good, the Bad, and the Ugly. This is one of the greatest movies ever. Sergio Leone is a master director, who has also made Once Upon a Time in America, and Once Upon a Time in the West. He is probably the best visual director of all time. He films the cowboys like they are a part of the vast western landscape themselves. His pacing is patient, which works very well in his films. Some criticize his movies for moving too slow, but that allows for much build-up and some scenes and sequences that you will never forget. Clint Eastwood is the ultimate western gangster in this movie. This is where he first truly showcased his brilliance as an actor. If you have not seen this film for some strange reason, get up and watch this masterpiece before you die. Did I mention the score? It is in the same league as the score for Jaws. Intense. Powerful. Mesmerizing. Beautiful.","
            9/10
            "
"funkyfry","11 October 2002","Leone hits his stride -- it's beautiful, exciting, and very funny.  The music is Morriconne's most famous and was worked out before the film was shot so effects could be coordinated with sound.  The results are excellent. Eastwood is good, Van Cleef is as always campy fun, and Wallach is captivating as the best in the series of bandito/heroes in Leone's films. Good story introduces epic scope for the first time in a Leone film, marking a departure from the Boetticher/""psychological western"" style of his first 2 westerns.","
            10/10
            "
"dj_xand325","1 September 2007","""There are two kinds of people in the world, my friend: Those with a rope around the neck, and the people who have the job of doing the cutting.""This is without any doubt one of (if not the) greatest western films ever made. It has a very continuous structure so it keeps the audience entertained the whole way through Its a story of greed, hypocrisy, betrayal and ironic friendship.Its about 3 very different people (good the bad and the ugly) all going for the same treasure buried in a grave. Its a tense and edge of seat classic The music is nothing short of perfect, this is by far Ennio Morricone's best work and the music creates the films now clichéd stereotype which was such (and still is) a success in the 60's when it came out.In Conclusion, Don't be scared off by this movie because of its genre, I've never liked westerns but this was thoroughly entertaining a must see 8.9/10","
            5/10
            "
"nick_ynnnz","29 November 2020","Came to know of 'The Good, the Bad and the Ugly' because of its legendary soundtrack - one thing that never gets old.Felt not for a moment that it was a Western of 1966. There is no actress and the movie is longer than 2 hours, but never once I got bored. It is a masterpiece.And the satisfaction is 100%","
            9/10
            "
"gavin6942","9 April 2010","I just want to make a quick few comments here. I know this film is highly rated and people love it. And yeah, I found it enjoyable. I like a good shooter film with Clint Eastwood. But it seemed flawed and people are quick to forgive here where they don't elsewhere.The historical accuracy of the film is the biggest problem, with guns that are incorrect for the period, and the really strange suggestion that the North fought the South in this region... which, really, just didn't happen. I liked the drunk military man, but it wasn't realistic.The dubbing was annoying. Clint Eastwood speaks English and he speaks to a variety of characters who are speaking Italian. Okay, one or the other. Hire actors who speak English or get Italians and subtitle the film. It's awkward to have Eastwood talking to people who, on the set, who probably didn't understand.Lastly, I need more Lee VanCleef. If he's ""the bad"", he should have a bigger role. Instead you have mostly Eastwood, who is ""the good"", being just as bad as the villain. I respect the idea that good and evil are not clear-cut, but why do I side with Eastwood if he's no more good than VanCleef? That being said, the film had a lot going for it. Very fun shooter, great bridge explosion scene (possibly better than ""River Kwai"") and the very memorable theme song. As far as Westerns go, I don't know that it was really much more advanced than ""Stagecoach"". Maybe more epic and longer, and Eastood can out-act John Wayne any day, but there wasn't much new here.I recommend this and feel I need to see it again, but perhaps see ""For a Few Dollars More"" first... that will give you some VanCleef action and Klaus Kinski.","
            8/10
            "
"lastliberal","8 November 2008","How many accolades could one add to previous reviews of the film. There is only one other western that comes close to this, Once Upon a Time in the West. This is the ultimate western, not made by John Ford, or starring John Wayne, by a great film by Sergio Leone, and starring Clint Eastwood, Lee Van Cleef, and the great Eli Wallach.You want shooting? There is so much you will get a headache from the sounds of guns and cannons.You want laughter? The competition between Wallach and Eastwood was a constant stitch in my side.Yes, it is probably the best western ever.","
            10/10
            "
