"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"filipemanuelneto","29 December 2016","This film revolves around the theft of ideas, pushed to the limit, with the thief entering into the mind of another person through a dream made for that purpose. It has the main actors Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy (all in the guise of a team of thieves of ideas) and Ken Watanabe (in the role of a powerful Japanese chairman). Christopher Nolan took charge of the script and direction.It is undoubtedly an interesting, intellectually challenging and well-crafted film. The rich and intricate script gives us a solid, well-imagined story with good characters (the two main characters, attributed to DiCaprio and Watanabe, are even more worked and function as antagonists). Despite this, the contained and reserved form as the characters demonstrate emotions makes the movie a bit cold from the emotional point of view. The emotions are there, they just prefer to demonstrate them in a discreet way. The script could have even explored the emotional and psychological consequences of stealing ideas, for the thief and for those who are robbed, but prefers to remain in the realm of material consequences. The end of the film is good but, from a certain moment, it becomes slow and predictable. Despite this, praise is given to the performance of Nolan as well as the main actors. DiCaprio fulfilled our expectations, Ellen Page was a pleasant surprise and the rest of the cast was up to the challenge.Although not a perfect movie, there is no doubt that it is good. It's a movie that will be more pleasing to the more intellectual, audiences who do not like movies where thinking is needed to understand it will probably have more difficulty in enjoying it.","
            10/10
            "
"mach1ne","20 July 2010","This film really let me down.I didn't expect a great film but I expected something that was at least 'OK'. How wrong I was. I honestly can't understand the hype. 'Intelligent' they say?? What sort of intelligent film has to have it's protagonists explain what is happening continuously throughout the film?? Now Memento, that was a good film. And, I suppose, 'intelligent'. But by intelligent, I mean something that pushes boundaries of the viewer's understanding. I don't mean intelligent as in 1) able to do simple arithmetic, 2) develop reading and writing skills and 3) generally being one notch above a dolphin.OK, let's make a start shall we? Firstly, one of the greatest literary and cinematic arts is the use of metaphor. This film has none. One thing the film is full of is too much explanatory dialogue (not to mention pre-teen psychology - the father figure relationship in the subconscious). For example, in the first Matrix film, the viewer understands the profundity of what is being delivered through metaphor (a feature that the subsequent Matrix films sadly missed). In this film here, everything is painstakingly explained. To me, this speaks volumes.Secondly, great actors, yes. BUT ALL miscast and given appalling dialogue in an appalling script. I mean, Ellen Page was great in Juno, but here she comes out with painfully mechanical lines in the same way that Joseph Gordon-Levitt also does. In the same way that every character does. They ALL speak the same way and we are no better understanding one character by the end of the film than we were when they first appeared.Thirdly, logic. Philosophy. Call it what you want. Why was Ariadne chosen to become the architect? What does she actually DO??And Ken Watanabe. Why is he alive after dying on the third or fourth level 'down' in the subconscious after the film so adamantly stresses the dangers of dying in the 'dream'? How can he wake up on the plane?? Why, in fact, is there that scene at the start of the film where he appears old and which features the safe and the confidential papers Leonardo De Caprio finds.Why does Leonardo De Caprio constantly have to furrow his brow? Oh, yes, it's a vain attempt to look mean and manly because the poor man still has, unfortunately for him, such a baby face.Why is Cillian Murphy's character chosen to be their means of helping LDC's character get back to his kids? And isn't it convenient to have a dream sequence in a blockbuster that resembles a James Bond film snow-covered chase scene? Why does the film have to go on for two and a half hours instead of one and a half? And most importantly, if Leonardo De Caprio's character is so severely screwed up about his wife why, o why does he have to be the main character in this film? Couldn't the team work with someone more well-balanced?? Can he in fact be any use to his kids if he eventually finds them???Nonsense nonsense nonsense. Big pile of nonsensical psycho-babble. And yes, where else but America???","
            7/10
            "
"ThomasDrufke","24 August 2014","I decided to go back and review Inception because this would be my 100th review written for IMDb. And Interstellar is coming in a few months so I guess now is a good time to celebrate one of the greatest films of all time. After dozens of times watching this movie I ranked it as my third favorite movie of all time. Rightfully so, considering it's one of the few movies that changed my life and got me infinitely interested in film in general. From top to bottom this is one true cinematic accomplishment. Christopher Nolan created a worldwide phenomena and did it with an original idea. Popular and financially successful movies these days almost always have to be part of a bigger franchise. Inception made nearly a billion dollars while being just a solo outing. This wasn't Nolan's first home run twisting our minds and it won't be his last but he most likely won't create a more original movie than Inception. It's one of those movies that after you see it, you instantly want to go back and watch it again.The cast is flooded with Hall of Fame level talent. Beginning with Leonardo DiCaprio in his first and hopefully not last film with Christopher Nolan. These two created a perfect team and I couldn't have pictured a better actor for the role of Dom Cobb. I love how the movie doesn't give us any back story on his character and almost assumes that planting ideas inside peoples minds is normal. Joseph Gordon-Levitt creates a good balance with Cobb in his role as Arthur. JGL was well known among Hollywood for awhile but Inception catapulted his career to a new level. He doesn't get his roles in Looper, Lincoln, The Dark Knight Rises, or even get to direct his film Don Jon without starring in Inception. Easily some of the best scenes in the movie are him trying to calm down Cobb and understand why it is he cant focus while in the dream world. This is when the beautiful Marion Cotillard comes into play. She plays the recently passed wife of Cobb, but someone who doesn't seem to leave Cobb's subconscious. Her accent and seductiveness was perfect for Mal Cobb and also shared some of the not only epic but also psychologically thrilling scenes.The rest of the team is filled with rising stars Tom Hardy, Ellen Page, and the ever-so-underrated Ken Watanabe. Page is one who in the trailers seemed to come across as annoying and useless but I was pleasantly surprised with how great her performance was. Overall the cast is one of the best ensembles ever put together, without forgetting the always good Michael Caine. But the real praise goes out to Hans Zimmer for creating my favorite and quite possibly one of the greatest scores of all time. 'Time' is my favorite single piece of music, but the rest of the score hits at exactly the right times. It's explosive and also emotionally moving when it needs to be. Zimmer found the perfect mix of brass and piano to use in this Oscar snubbed score.But I think the real reason this film became so popular and re-watchable was because of it's forever debatable ending. What's my take on it? Well after replaying it for years and going back and forth on what my opinion is I would say that it doesn't matter. It doesn't matter if he is suppose to be dreaming or finally back to reality. You know why? Because Dom Cobb doesn't care. When he sees his children's faces in the end that was the final straw. He doesn't even bother looking at the top spinning because it means he is getting to see his children. He is accepting the fact that his wife is dead and never coming back and moving on from that fact. I really do believe that he had reached reality but I always love hearing the new theories people come up with. I have basically heard them all at this point but it doesn't matter because Cobb has accepted his fate. True props to Nolan for creating material that people are sure to be talking about for years to come.So after over a decade of Nolan having his idea for Inception he finally got it made. Warner Bros gave him the go ahead after he made them billions with the Batman films and could it have been a better decision? I don't think so. Nolan created a film that has impeccable practical effects with an unbelievable ensemble cast complimented with perfect cinematography and a haunting score. If there's ever such thing as a perfect film this is it. It's one of the few movies that makes me cry thinking about how great cinema is when its done with the care like Inception is. It renews my faith in Cinema.+DiCaprio and ensemble cast give career defining performances+Originality can't be topped +Hans Zimmer's exhilarating score+Practical effects (Hotel Scene) +Forever debatable ending +Gave America Marion Cotillard +Final scene +TIME 10/10","
            5/10
            "
"ashleybelsham","1 September 2010","OK here goes. I'll prepare myself for an ass kicking.I finish watching this film thinking are you guys really watching the same film as me!!?? Does this film really deserve 9.1 out of 10??? (1st sept 2010).I found this film incredibly frustrating. So I guess at the start you learn what a cool concept the film is based on. Nice idea. Very interesting. So why take over 2hrs to get to the point!!?? I fell asleep twice whilst watching it and still managed to catch the end - not feeling that i'd missed anything important.I didn't really like the characters. In these films you tend to connect with as least ONE character but I didn't feel it here at all.So some of you like the FX?? Yeah that ONE scene they used in the trailer. The one they sold the film on.Oh yeah. The last rant....i cant stand films where they introduce rules and details that only apply in the next few scenes. It so annoying and predictable. They do that a lot in this film.So anyway. I left asking myself and the other people I saw this with why this film is so overrated and there are a lack of bad reviews about it. We concluded its one of these trendy films that are meant to be clever and intelligent. I think people will be afraid of saying bad points about this just in case it suggests that they don't understand the concept. I for one did understand it, I just didn't like it. I certainly don't think it deserves 9.1 out of 10.My suggestion....just go and rent Matrix or Minority Report or something like that. Clever, visually brilliant AND enjoyable.","
            8/10
            "
"bobdude-2","21 June 2012","Inception - I saw this a while ago. I only write about it, because South Park was making fun of it last night. I never got the enthusiasm for this flick. It was somewhat entertaining, although, certainly not mind blowing or even that inventive. I've seen more mind bending things on the Outer Limits from the 60's. It was not memorable. In fact, I had forgotten about it until last night. One of the things I remember was how poorly Ellen Page's character was rounded out. I remember laughing, not at her - but at the part she had to play, Ms. Exposition. Explain everything to her, so the audience knows what is going on. The action was cliché, and left me wanting more. The whole thing about going into someone's dream is so silly, but not funny silly - which leads me to...South Park, on the other hand. Was a lot more fun. Throw in a Sheep Herder, a young Mr. Mackey, a random pizza delivery guy, and even a retired Freddy Kruger and you've got an entertaining 22 minutes. And, of course, Randy Marsh. Stan is trapped in Mr. Mackey's dream, so Randy goes in to save him. Stan sees his dad in the dream. But his dad has come into the dream as a Butterfly. Stan says ""Did you come here to help me?"" and Randy replies ""I was gonna...Butterflies have no concern for these things, Stan. I'm gonna go find me some butterfly poon."" So much better than watching inception.","
            7/10
            "
"zkonedog","11 March 2017","This film features one of the most innovative concepts of all-time, that of ""dreams within dreams"" and similar fare. But is it a classic? Not quite, due to some ""can't quite put my finger on it"" lack of overall execution.For a basic plot summary, ""Inception"" deals in the world of shared dreams, in which individuals (while asleep) can enter the dream of another and insert/extract information. When an ""inception"" team (led by Leonardo DiCaprio) is put together for an especially difficult assignment, they must go deeper into the mark's head than ever before.In terms of grandiose ideas, ""Inception"" is truly a mind-boggling concept that will intrigue you right from the get-go. The visual effects are spectacular and innovative, while the whole scope of the movie is often staggering.Here's the ""problem"", though: This isn't a movie that will stick with me for any prolonged period of time (and thus makes me unable to give it five stars). The plot execution and character development just left a little too much to be desired in sacrifice to the ideas. I can't quite put my finger on it, but (besides the incredible science fiction"", ""Inception"" just isn't an all-time classic.Thus, while an entertaining watch, I rank ""Inception"" well below ""The Matrix"" (very similar concepts) and about on par with ""Shutter Island"". Enjoy it far what it is, but don't expect it to be the greatest movie you've ever seen.","
            5/10
            "
"E-un","7 January 2011","It could possibly be Leonardo DiCaprio. That's a bit harsh – I know he has to eat too – but does he have to always play the same sanctimonious, pedantic, self-righteous know-it-all? And he's been in some bad movies recently. ""Revolutionary Road"" was a potentially good movie, but he always comes off as immature. ""Shutter Island"" was so transparent that I guessed the ending about 10 minutes in. But, this is supposed to be about ""Inception""...Yes, ""Inception"", a movie so simplistic that I yawned throughout. My (lucky) wife fell asleep claiming that it wasn't of interest to her. What claimed to be a smart, intelligent thriller, turned out to be the usual bag of guns, explosions, chases, etc. The plot, paper-thin and without any real point, is a yawn-fest of borrowed ideas and takes liberally from movies we've seen before. Is 10 years really soon enough to remake ""The Matrix"" (with Ellen Page as Neo)? Dennis Quaid in ""Dreamscape"" is far more entertaining. ""Videodrome"" is way more complex and intriguing, a movie that makes the viewer work.While the acting is fair enough for an action flick, there isn't much to say about the movie at all. It's pretty 1-dimensional and quite dumb. What really irks me is the fact that I was told repeatedly about how this movie was so complex, complicated, hard to understand, etc. It's really not. It just uses a nonsensical plot device; that of layered dreaming, to try and outwit the audience. While completely ridiculous – isn't a dream within a dream just part of the same dream? – it's also not hard to grasp. Is the bar really that low? What would the audience that this bamboozled make of a movie like ""Primer"" which is one of the most complex movies ever devised. Even ""Mission Impossible"" had more plot twists and turns than this drivel.To be honest it was barely just okay. It was boring like a bus-ride through Nebraska. Your mind is the scene of the crime? I didn't see much of any crime - just some folks trying to get a guy to change his mind. Big deal. Michael Caine is even becoming a Director's Trademark. His two minutes on-screen were gratuitous at best, certainly not a requirement to the story.So, to wrap up: boring, simple-minded, dumb, nonsensical plot with no 'science' and barely any 'fiction', less-than-average acting, annoying constant music while people are talking, convenient 'get-outs' when the logic of the story fails, which is frequently. Wow, I actually think I hate this movie.","
            5/10
            "
"hyder_sagg2003","21 January 2011","Disappointed, Oh yes I am Disappointed. Why, Because I had high expectations. Why I had High Expectations? Because Nolan's History of Film making was what I was confident about. Memento, The Dark Knight are the two Movies which got a 10/10 and 9/10 rating from me respectively. But Inception, It was neither Memento, Nor The Dark Knight. It was more of a screenplay forcing you to believe it and to make it look genuine BUT with flawed ways and formulaic techniques which didn't work for me.Other than that it was fine. Visuals, Performances, Editing were all fine and the Camera Used for the movie was not the perfect choice. Direction as usual was POWERFUL but it was the story that didn't really appealed me.It is a movie with fine content but a forcing (in a wrong way) story. 6/10. And I am not crying its over-rated since most of people have really liked it.","
            1/10
            "
"mollyshelhamer","18 November 2021","Christopher Nolan's ""Inception"" (2010) is a complex science fiction thriller about a group of people with varying specific skills that create a perfect team of dream-sharers. Dom Cobb, the main protagonist, is an extractor who is able to find out people's secrets by intruding into their dreams. His right-hand is Arthur, who researches and plans what they are trying to accomplish in a dream. Bright graduate student Ariadne is the architect for the dreams, meaning she literally constructs the physical aspects of a dreamscape. Eames is a professional at turning into anyone else in a dream, almost like shapeshifting. Lastly, Yusuf is a chemist who creates perfect concoctions of sedatives to achieve ideal conditions for the dreams to take place. This elaborate combination of characters is asked by a rich businessman, Saito, to infiltrate his dying competitor's son, Robert Fischer's, dream and place an idea in his mind so that Saito's business can become more successful. Traveling through the layers of someone's mind and making them think of an idea on their own is what they call ""inception."" Cobb is dedicated to making this happen so that Saito can arrange for Cobb's return to America to see his children. Without Saito, Cobb would not be able to return to America because of his alleged criminal background, but Saito has connections and power to clear his name. Some members of his team think achieving inception is impossible, but Cobb convinces them to be on board and they must come up with a mastermind plan with no room for error to achieve this extremely difficult yet imperative task. They begin a three-layer plan that involves elaborate depths of the dream dimension, taking advantage of Fischer's sensitive and dysfunctional relationship with his father, practiced methods of leaving a dream and entering the next, all while trying to avoid Cobb's wife Mal who lives in his subconscious and often sabotages his plans. The shocking ending leaves viewers at a cliffhanger and fans theorizing.Now that I've gone over the plot, let's talk about the other components of the film. The marketing strategies did an excellent job gathering hype for the film. The movie poster features the famous actors that everyone was excited to see, Leonardo DiCaprio, Tom Hardy, Elliot Page, and the rest of the dream crew. It also says ""Inception"" in a large red font and notes that is directed by the same director of ""Dark Knight,"" which was an insanely successful and highly rated movie that was premiered two years prior to Inception. Dark Knight scored a 94% on rotten tomatoes and is #112 on IMBD's most popular movie list. This likely drew in the audience from Christopher Nolan's movies and set a high expectation for the quality of Inception. Another great marketing move was the contents of the teaser trailer. The trailer features a brief voiceover of Leonardo DiCaprio and amazing scenes with impressive cinematography taken out of context that show the viewers the production value and exciting action contents of the film all while confusing them so that they go see the film when it is released. I think the shock factor and science fiction aspect of the trailer is owed to the scene where a city block starts to fold over top of itself.The content of the film stayed true to the marketing because the cinematography, directing, and acting is quite well-done. Starting with the cinematography, the zero gravity scenes and cityscape building from the ground up were very realistic looking and intensified the movie watching experience. There was a lot of attention to detail. The directing of Inception is very montage based. It draws amounts and amounts of suspense. For example, the montage near the end of the film with the van, the fortress, and the hotel was painfully long but created such thick suspense. For the acting, I only have compliments and no complaints. Inception was casted beautifully and everyone fit their roles perfectly. Leonardo DiCaprio did an excellent job as Dom Cobb, especially in the emotional scene with his wife and two kids in one of the dreams. My personal favorite performance was Cillian Murphy's role as Robert Fischer. He played as his character really well and he captured his relatively constant sadness surrounding his father situation.Inception is a staple film in the science fiction genre and is similar to a few other sci-fi movies as well. Inception is at #135 on IMBD's most popular movie list and has a rating of 87% on rotten tomatoes, so there is no doubt about its quality. In my opinion, Inception is pretty similar to the well-loved movie ""The Matrix"" (1999) starring Keanu Reeves. They are both iconic science fiction and action films with themes of alternate realities. The second film I think is very similar is a more recent film, Tenet (2020) with Robert Pattinson. Tenet is also about bending the rules of science and is also directed by Christopher Nolan. If you enjoyed either of these movies, I recommend Inception. I also recommend it to general fans of Christopher Nolan's directing, so if you have watched and enjoyed any of his films, you would probably like Inception too.On my rating scale of one to five, with one being the worst possible score and five being perfect, I give Inception a five. It has no weaknesses in my opinion. Every aspect of this movie combines into perfection. The acting and cinematography is what takes it over the top, and I am a fan of Leonardo DiCaprio and Cillian Murphy in all of the roles they play. This is a movie I have voluntarily watched multiple times and it only gets better with each watch. It is very complex and a complete experience to view. My favorite aspect of the film is the ending. Many people say they hate cliffhangers, but I enjoy them because it leaves it up to the audience to imagine. Basically, you can choose your own ending based on what you think makes the most sense with the facts you are given in the film.","
            4/10
            "
"vampyrecowboy","5 January 2011","This is just an average big budget Hollywood movie.Don't expect any complexity or depth from it, it is simple and quite shallow.Technically it's well done, the plot is OK, the actors are fine, the FX are good and hopefully you will have a good time watching the characters running and jumping around, ducking bullets and explosions and so on while a VERY SIMPLE AND QUITE SHALLOW psychological-scifi plot unfolds.But you won't get much else from it.I'm giving it a 7. So folks, don't believe the hype about this thing being a fascinating and revolutionary piece of art, because IT'S NOT. It's just another Hollywood commodity out to make big bucks. If you want some enlightening psychology read ""?"" and don't watch this, for ***ck's sake.There are some really cool effects to this film, but the story is so convoluted that it detracts away from the story.","
            1/10
            "
"springsunnywinter","19 August 2010","Christopher Nolan is one of my favourite directors and Memento & The Dark Knight are my favourite movies but for the first time I am disappointed with his movie Inception. The film is all about is all about stealing & planting ideas in people's mind by using their dreams.The idea of the movie is good but the bad screenplay, 2.5 hours length that drags really badly, plot holes & unanswered questions & Cobb's annoying wife ruined the whole movie.Inception is supposed to be a movie that requires multiple views to understand it like Memento but there is no way I will watch it again for the second time because it wasn't that confusing and it boring throughout. The dream sequences were not dreamlike and only the hotel dream looked cool. Cobb's wife was so annoying that I wanted to pull my arm out and constantly bash my head with it. There were so many unanswered questions like what year is the movie set in? Why does Cobb steal ideas and now he has to plant one? It was 2.5 hours long and they still couldn't explain anything.Inception isn't even original it is ripped off from a Japanese animated movie called ""Paprika"" which was out in 2006.I don't know why it is #3 on the IMDb top 250 it is not a visionary masterpiece or anything and it is only about 80% on rotten tomatoes and there are many great movies with 90+% on rotten tomatoes and they are not on the top 250 like Run Lola Run.It is nothing but an over hyped movie and the film makers must of written that ""Inception is good"" on a piece of paper and planted it in people's mind although it's not.","
            4/10
            "
"3xHCCH","15 July 2010","What drew me to watch this film on the very first day of theatrical showing was the cast, which was an incredible array of some of the most intense actors in Hollywood today. We have Ken Watanabe, Cilian Murphy, Marion Cotillard, Michael Caine, Tom Berenger, Pete Postlethwait, and in the lead, none other than Leonardo di Caprio. The director and writer Christopher Nolan also comes with a very impressive oeuvre behind him, with ""Memento,"" ""The Prestige,"" and most recently, ""The Dark Knight.""This film is one of the most complicated films I have seen. A fair summary is almost impossible to put into words. It is challenging to follow all the jumping into and out of dreams, in dreams within dreams. I won't be surprised if you do not completely understand everything that was going on by the end. However, the visual experience of being in this multi-layered dream world is unmatchable in any recent films.I thought of ""The Matrix,"" and even Leo's latest (excellent) work ""Shutter Island,"" as this film proceeds to disorient you about what is and is not reality. However, ""Inception"" goes several levels higher in the hierarchy of convolutions in film. There are at least four levels of simultaneous dream upon dream happening at one time at one point. Amazing film editing work!Then there are technical aspects which were mind-boggling indeed, as Nolan's bizarre script required. The audience is brought inside buildings, rooms, elevators, even entire cities where you lose the sense of space, time, gravity and logic. It is a dream world--you need to see it to fully appreciate what I just wrote. The musical score of Hans Zimmer was strong and dramatic. These are definitely contenders by Oscar time.This film is not for everyone. There are those who would dismiss this as impossibly pretentious and pointless. But for me, ""Inception"" was very stimulating and challenging -- a film well-worthy to spend two and a half hours of our valuable time. Be ready to face this challenge when you go watch it. I won't be surprised if you feel you need to watch it all over again.","
            2/10
            "
"hot_action_ninja","8 December 2010","If there was ever a film to label as ""overrated"", it would be The Dark Knight. If there was ever another film to label as ""overrated"", it would be Inception. I just don't understand what it is about Christopher Nolan's films but they have the tendency to receive large amounts of unwarranted and undeserved praise.While they are very well-made films, they are for the most part nothing more than entertaining popcorn flicks (Memento being the one exception). Popcorn flicks of the up-most quality but nothing truly memorable or deep. Now that I have gotten that out of the way, lets get on with the review.Now, basically, Inception is a heist film with a twist. The heists take place inside of a dream, thus allowing for some creative and tricky special effects to be pulled off. These effects are pretty amusing to watch, most notably a scene where the gravity of a hallway is shifting and the two actors are duking it out amidst the gravity shifts, and this makes for some impressive-looking chaos.The story while somewhat original, wasn't pulled off as smoothly as it could have been in my opinion. There were just far too many plot holes that you could drive a tank through. Now with a certain proper ending, these plot holes would diminish, but Nolan has yet to confirm just what the ending means so the plot holes are left intact. If you want a better idea of what I mean by that, PM me.Acting for the most part is good and gets the job done. Just don't expect anything Oscar-caliber here. If there was one stand-out performance in Inception, I would definitely say it's from Leo Dicaprio. The guy proves time and time again that he's one of the better young actors working right now. The rest of the cast gives passable performances, but nothing special. Michael Caine is wasted, and I feel the only reason he was hired was to get his name on the box.Not much needs to be said about the special effects. They're some of the best yet, and at times even creative. Possibly the strongest aspect of the film, next to the effects, is the musical score. Inception has one of the best scores in recent memory. My hat is off to Hans Zimmer. The effects, score, and flawed but intriguing story come together in making Inception a very enjoyable and entertaining film. It's definitely smarter than your average popcorn flick, but at the end of the day it's still just a popcorn flick. Nothing more, nothing less. It lacks the emotional punch and attention to detail that made District 9 so great (now that's a true masterpiece, and one of the greatest sci fi films ever made).I give Inception 7.5/10 and highly recommend it to anyone looking for a fun film that will also make them think a little bit.","
            6/10
            "
"mirwais-orbit","19 December 2010","OK, Inception can be the best rated movie of 2010, but not for me. I'm not questioning its quality as an action movie but yes as a sci-fi production because after The Matrix this movie seems much more illogical exactly for trying to be more realistic and fully coherent and cohesive. Also, it's impossible not compare it to The Matrix as Christopher Nolan already stated that the idea for the movie came from movies like The Matrix, The 13th Floor and The Dark City. That's so inspired by these movies - mainly The Matrix - that some references to it are a lot clear: the red and blue button in the briefcase (like the red and blue pill), the architect, a group which each one of them has an specific ability, the idea (meaning the virus), the dream soldiers (as the anti-virus), the totem (like the telephone), among others...Who pays attention to dreams or is familiar to the basics of it knows that the movie is right in some points but lacks of several other characteristics. When you're in a lucid dream you're able to control it and direct events and happenings, that's why you're able do dream a lucid dream and back to it even if you wake up for a short time. In unconscious dream you're unable to control it, that's why we mostly wake up when we die or when we fall, because in a lucid dream you're able to 'defend' yourself as you wish. The world of unconscious dream, where most of the film tries to reproduce as the characters are in a pre-coma state, is a lot more confusing and chaotic than it seems. It could have been much more explored if wasn't given so much attention for action sequences. The only time where seems like a real and chaotic dream is when a train crosses an entire street. At that moment I thought that things would be visually interesting, but it never was.Trying to give more attention for the action and not for science, the characters have a magic pack that connects several people into a dreamer's dream without reason. In The Matrix they have those huge machines that are connected in their minds to fully transfer people to a dream world previously built, making 2 or more people share the same dream space. That makes The Matrix more acceptable in this explanation than Inception. Scientists believe that sharing a dream is possible as the brain is moved by electric impulses, so, if we have a main board able to unify and decode those electric impulses, this could be possible. But in Inception what really connects them all? Just a powerful sedative? Are they super heroes or what? That's why I think that The Matrix is much more successful when exploring this idea, because it starts from a solid scientific one.While The Matrix deals with an electronic generated world, in Inception we are talking about a dream where there are cities, people, mobiles that works, explosives, car crashing, people dying and bleeding and whatever... but never the power of imagination. Work about the inception of an idea is a great plot, and the barriers for that could be anything than just a bunch of armored guys shooting and exploding everything.Inception for me is just a redone idea, the same as Avatar is to Pochahontas, but Inception doesn't give me anything new or add something interesting among other interesting ones I've seen before. The media calls it one of the best movies of 2010 and one of the best sci-fi movies of the time and that actually insults my intelligence because there's nothing new there. But the industry needs to make money from something times to times and they found Inception a great money machine. Technically the movie is superb and a great action flick, but I don't see anything more from it.I give 5 stars just as an action movie, because thinking as a sci-fi, I give it none. There's a lot for nothing... or maybe, a lot for just in the end the movie explains that incept an idea is so difficult as I trying to convince you that this movie isn't so good as it seems.","
            7/10
            "
"mrcibubur","28 October 2010","I had waited to see this movie on a decent copy DVD and missed it at the cinema. It was a very hyped movie on its release and I like De Caprios movies on the whole including the recent Shutter Island which surely does have some psychological connection with this movie in'playing with our minds'. But I liked and followed Shutter Island, I couldn't really follow 'Inception' and as a native Englishman, I am still unsure as to the meaning of the word 'Inception' for the context of the film.The film is only mildly engaging, tries to be intelligent and smart but fails dismally. There is no lack of action but this is 'not' Bourne Supremacy' or 'Salt' and things happened so haphazardly and quickly in the actions scenes that it completely bored the pants off me when watching the movie because I was trying to follow the story of the film and couldn't, so I became frustrated.Leonardo is a great actor and acts well, true enough and I love Ellen Page after Juno and even Peacock - but this film was definitely not for her and Michael Caine had a minor cameo role as Miles the Father figure for Leonardos character. As for Mal played by Marion Couthillard, oh dear, what a shambles! This is one of those films which will be quickly forgotten and barely remembered in Leonardos repertoire. The concept of the film is indeed a good and innovative one and I kept thinking of movies like 'The Matrix' while watching it. Why oh why did the director have to 'overcook' this movie.We watch movies to be entertained. Like Iron Man 2, if you like movies with abundant action and little reality, go ahead, watch this movie and rave about it but for me, it is a major disappointment, not with the mainstream acting and the story but with the end result through directing and production. My feeling is that it was shoddy.Not a movie to review a second time or recommend to friends to see, sorry!","
            7/10
            "
"pefrss","23 July 2010","I am beating myself up because I fell for the hype. Unfortunately I spend money on that nightmare, next time I go to a movie which has been so hyped I make sure it is a free screening. It is a nightmare. If you have these kinds of dreams you are a deeply disturbed person. Shooting, car crashes, explosions, shootings, car crashes, explosions that is all that troubled soul dreams about. I usually do not go to movies consisting of shootings, explosions, car crashes and crumbling buildings. Only when I really feel that a movie gives a realistic rendering of war will I go and see such a movie because I am trying to understand that part of human nature. But I went. It was hot and I thought it would be nice to sit in a cool movie theater. Well first the movie theater was warm and I had to fight to stay awake , then they switched the air-conditioning on high and we all got frozen. I was hanging in checking my watch every three minutes and hoping that eventually I would see that great movie people were raving about. Nothing. After 148 painful and boring minutes I tried to getup and leave but was frozen stiff and it took me a few seconds to get moving. The credits had just started rolling but the movie theater was already empty, obviously everybody could not wait to leave. There were only a few people anyway in the afternoon show. This was my first movie in eight months because there was absolutely nothing worthwhile seeing in the theaters nearby. I love to go to the movies and I love the big screen so when the ticket lady asked me if I wanted XP I said yes. I was disappointed by that too. Not worth the money. Hopefully there will some movie I want to see in the coming months, otherwise I will stick to books.","
            1/10
            "
"Victor_Fallon","1 November 2010","I wanted to like Inception because I think most of the people involved are talented, but it is just an endless exposition of the ever-changing 'rules' of the dreamworld. It's a shame. It isn't confusing, but it is very boring. There are no engaging characters and it has no trace of humour. It does have some good performances and... nope, that's it.It's not a terrible film, it's just very very dull. When all rules are taken away, it would be nice to see some genuine imagination - not a few FX set-pieces which don't, even at a most basic level, do anything to help the wafer-thin story, You know what this is like? It's like reading a dream diary - a fragmented collection of somebody else's ultimately vapid ideas. It's worth watching once to say ""Was that it?"" and shrug.Watch Mr Nobody instead. It takes Nolan to school.","
            1/10
            "
"mikealike","1 November 2010","Call me ""dumb"", I do not care, because I have my own mind and experience and I know by now that I am not. My only reserve is that maybe I should see it twice, or that this is not the moment for me to have seen it( As is with reading books, today one can't stand it , tomorrow it makes perfect sense). Apart from this, a movie being an experience destined to consume itself at the maximum in one ""kick"", after this Inception experience, I feel that something is really missing here. What is the idea of this movie? What is it trying to express? In what system of beliefs is all this taking place? Because, apart from the famous cast, the good performances, the special effects that are everywhere and the incessant and disturbing gun noises, I do not see what am I supposed to get enriched with through watching this movie? OK, the idea of conscious dreaming is centuries-old, so is the idea of ""staging"" the life or the universe(no need to mention the link to Matrix, etc), but who would be the ""dreamer"" if we extrapolated to our lives? Because the thought of a world meant just for corporations and ""important"" individuals, I do not like. So, in a person's life, any person, how are the Inception ideas fitting in? Are we to look and see who ""dreams"" for us, and the movie couldn't put this idea bluntly? Are we dealing with an explanation for wave function collapse, controlled consciously by some skilled to do so and implementing during our sleep? I feel the need to say, ""please explain yourself"". One cannot mount such a giant of a movie (publicity, effects, cast and so), and in the end leave you with a bigger blur than before such ideas occurred. I would say it is either a case of snobbish commercialism that is not backed up by enough understanding and research, or a case of intricate mind and ideas that have no clarity in expressing themselves. It is an exercise for the brain, I give it that. But in the light of too much gratuitous violence, too less contoured universe of the movie, too crowded action, too soapy emotional effects (the passed away wife, the uncommunicative rich father) and too high praise that it deserves (c'mon, this is the new Matrix? Are we going back as the time goes by?, I feel deeply not pleased.","
            5/10
            "
