"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"sandnair87","11 January 2016","The Lord of the Rings trilogy is a spectacle with the emotional charge of a thunderbolt on a canvas brushed with master strokes. With authority and disarming creative propensity, director Peter Jackson creates mystic illusions borne from J.R.R. Tolkien's epic novel. The result is a marvelous journey, where gentle hobbits, powerful wizards and humans meld with trolls, misshapen orcs, black-cloaked ring-wraiths and Uruk-Hai.In the first chapter The Lord of the Rings: The Fellowship of the Ring, the magical land of Middle-earth is the fictional setting, but it's no backdrop; it's a living, breathing universe, in which mild-mannered hobbit Frodo Baggins (a brilliant Elijah Wood) is forced to turn hero when he inherits the ring of absolute power - the one that grants long life, invisibility and carries with it the inevitable seduction of evil. Assisted by powerful wizard Gandalf (a perfectly cast Ian McKellen) and a motley fellowship of warriors, he must journey across Middle Earth to return the talisman to its source. Frodo's entourage includes the brooding but valiant ranger Aragorn (a mesmerizing Viggo Mortensen), the scheming but brave Boromir (Sean Bean) and the dashing elfin archer Legolas (Orlando Bloom). Also along for the adventure are three of Frodo's mischief-making hobbit chums from the Shire. Frodo sets out with this coterie on an epic quest to carry the ring into the core of the vanquished dark lord Sauron's lair, who has been hot on the hunt, to destroy it in the searing fires of Mount Doom.Their journey is fraught with adventure, as the fellowship does extensive battle with all sorts of rogues along the way. Orchestrating all the evil-doing is the fallen wizard Saruman (a marvelously malevolent Christopher Lee), who has gone over to the dark side and battles wits with the cagey old Gandalf. All along the way, there's plenty of soul-searching as Frodo questions his fate and his comrades must fight off the sinister allure of the magical gold ring. And it's in this aspect that Jackson elevates the film beyond mere adventure escapism. He treats the story's metaphorical properties with due gravity, but without falling into turgid sermonizing. He strikes a nice balance of deeper meaning and sheer entertainment.Weighty with Middle-earth lore and eye-dazzling vistas of the storybook Shire, the Elvish town of Rivendell and ravaged land of Mordor; alive with the personalities of jaunty hobbits, toiling gnomes, enchanting elves and dashing warriors, the film is a fine wonder of technical achievement and masterly acting in service of a rich, rousing and meaningful story. The computer-generated images transform the New Zealand locations into views that will take your breath away and only someone with a pathological aversion to fantasy could fail to be absorbed and transported by this stunning, sincere and frequently terrifying adaptation. Cinematically inspiring, the costume, production design, prosthetic body parts and make up are extraordinary in their detail, complete in every way.Peter Jackson does not only attempt the most ambitious film project in modern cinema history, he pulls it off with a breathtaking mixture of nerve and verve, conjuring the most potent major-motion-picture magic in years.","
            10/10
            "
"Sylviastel","26 June 2002","The Lord of the Rings: The Fellowship of the Ring would make the late author very proud. It is extremely well done with a great cast of actors. There are not enough female roles in this story and it is a great story. Who would have thought that Sean Astin grew up to be a hobbit from his days as a ""goonie"" and Tobey Maguire who was best known for his role in the Ice Storm as Mike. Now he is the star of the film. He plays beside the wonderful attractive Orlando Bloom, John Rhys-Davies, the magnificent Christopher Lee as the dastardly wizard gone arye, Sir Ian McKellen as the wonderful charming gandalf(Sure he could play Macbeth and Shakespearan role but he certainly can play his friend, Dame Maggie Smith, in a Saturday Night Live appearance. He was just perfect and now he plays with his action figures. Then there is wonderful Sir Ian Holm (Just imagine two Sir Ians on the set, what are the chances). The film is about 3 hours and after all that there is still more and you want more. I only wished that they would finally give knighthood to Christopher Lee and John Rhys-Davies.","
            10/10
            "
"dataconflossmoor","27 November 2007","How can a film miss when it has everything going for it, storyline, graphics, authenticated digitalization, and maybe some of the most fabulous cinematography that I have ever seen in any movie made whatsoever!! This was a painstaking effort of folklore and fantasy which homogenized in conjunction with the rendition of the novel ""Lord of the Rings"" by Tolken!!! I do not know if anybody remembers the animated version of ""Lord of the Rings"" made in 1978? I enjoyed it very much!! However, with this triumvirate of epic ""Lord of the Rings"" movies which besieged the movie viewer in the early part of this decade, and eventually took the movie industry by storm, more and more film aficionados will appreciate Tolken's work now than ever before!! ""Fellowship of the Ring"" fascinates the movie audience by manufacturing monsters who wind up taking on mere mortals... This induces a David and Goliath confrontation which provides a suspenseful entertainment for anyone watching this film!! I just cannot get over the breathtaking cinematography in this film!! I believe it was filmed in New Zealand, now, I want to go there!!! Rated as one of the top twenty American movies ever made, I definitely recommend seeing ""Lord of the Rings/ Fellowship of the Ring"" Survival of the fittest never became more creative than with this movie!!","
            10/10
            "
"inserrtnamehere","3 January 2015","This film (along with the entire trilogy) is regarded as one of the greatest, most influential films of all time and with good reason. This movie has audiences captivated from the beginning to the end. Even watching it in 2015, I am still stunned by the special effects, the set, the scenery, the acting, the plot, the camera shots and angles, the make up, the costumes, and the editing among many other factors. Most note-worthy is the score which brings a whole new perspective and sound to science fiction and to fictitious worlds and characters. Even though the story contains a lot of sci-fi jargon, the writing and dialog do a very good job in relaying the information to the audience. The writers did an excellent job in simplifying and clarifying an intricate and brilliant story.Well done Peter Jackson. You deserve the fame and fortune you received from this movie.","
            10/10
            "
"noralee","13 December 2005","Seeing ""Lord of the Rings: The Fellowship of the Ring"" made me feel like a kid again, bringing me back to 1958 watching ""The 7th Voyage of Sinbad"" with Ray Harryhausen's heroic special effects. ""LOTR"" claims its rightful place as one of the founts of inspiration for ""Star Wars,"" with its conflicted good guys up against a growing stronger evil -- that resonates in a post-9/11 world as it must have for Tolkien post-WWI and concurrent with WWII (and eerily like HBO's ""Band of Brothers"").The cast of Brits, Americans and Antipodeans (including obscure favorites of mine from Brit TV and indie movies) team up amidst special effects that are thrilling yet comprehensibly old-fashioned. In terms of comparing it to the book, I'm one of possibly two or three Baby Boomers who didn't read ""The Hobbit"" and ""The Fellowship of the Ring"" until this month (and will wait to complete the rest of the cycle in time for the following two movies), so I was both fresher to the material and less fanatical about it than some, including clarifications of some bits that I had misunderstood in the book.I appreciated some of the telescoping of details (such as combining the elf princess Arwen, as played by Liv Tyler, with a legendary princess' love story) and missed others (by leaving out Tom Borondil and his mate the River's Daughter, the brightness of nature is left out, making for a darker movie than even the book). The endless exposition in the book is handled well, as both voice overs and through flash-back demonstrations. The final DVD will include deleted scenes.Particularly well-handled is graphically showing the tempting danger of the Ring's evil power, on others and on Frodo -- a key difference in the mature themes of ""LOTR"" in comparison to ""The Hobbit.""I was disappointed that the songs and mythic poetry were barely replaced by Enya's hardly noticeable background music.(originally written 12/29/2001)","
            10/10
            "
"fh147","11 November 2023","One of my all time favorite movies as a kid and it still holds up today.I watched a special edition with all the extra scenes and it makes it a whole experience that doesn't feel like any of the characters is left out to dry you get all the good character interaction and boromir a gets the scene. He needs to be a likable sad Guy.The visuals are still amazing, It looks so good. There are some scenes where they use 3D puppets and character for a meme guy in the minds that I ice couldn't not look at but all the other things look amazing and the painting they used in the background and special effects and many sneaky ways they used the camera as to make the hobbits look smaller than they are. Actors amazing job they made this story with is a bit hokey and cringe sometimes but they sell it it never feels cringe it feels so honest and believable despite. How old fashioned fantasy it is.I have watched this movie a lot of times and I still tear up at some points, I still get emotional and if I still do that that means that the movie still has a lot of value and sentimental abilities and honest and wholesome and friendly bromance between every character is what I need.","
            10/10
            "
"rodrigosambadesaa","28 May 2023","""The Lord of the Rings: The Fellowship of the Ring"" is not just a film; it is an extraordinary cinematic journey that immerses viewers in a world of magic, heroism, and boundless imagination. The extended version of this epic fantasy masterpiece only further solidifies its position as one of the greatest trilogies in the history of cinema.The extended edition takes the already magnificent storytelling of director Peter Jackson and expands it, breathing new life into an already captivating tale. Clocking in at over three hours, it allows for a deeper exploration of J. R. R. Tolkien's rich and intricate universe, delving into characters and storylines that were previously left to the imagination.From the breathtaking landscapes of Middle-earth to the intricate details of costumes and set designs, every aspect of this film is crafted with meticulous attention to detail. The extended edition provides even more time to appreciate the remarkable artistry and visual splendor that make Middle-earth come alive on screen.What truly sets ""The Fellowship of the Ring"" apart is its ability to balance grand spectacle with intimate storytelling. It seamlessly weaves together themes of friendship, sacrifice, and the struggle between good and evil. Each character is beautifully portrayed, with performances that resonate deeply with the audience.The extended edition enhances these character arcs by offering additional scenes and moments that provide further depth and understanding. The camaraderie and bonds formed within the Fellowship are given more time to develop, making their journey all the more emotionally resonant.Howard Shore's masterful score is another pillar of the film's greatness. It evokes a range of emotions, from triumph and awe to heart-wrenching sorrow. The extended edition allows for an even fuller immersion into the power of the score, heightening the film's impact and leaving an indelible mark on the viewer.""The Fellowship of the Ring"" serves as the perfect introduction to the larger narrative of the trilogy. It captures the essence of Tolkien's work and sets the stage for the epic battles and complex character arcs that await in the subsequent films.In conclusion, the extended version of ""The Lord of the Rings: The Fellowship of the Ring"" is a triumph in every sense of the word. Its ability to transport viewers to a world of wonder, its masterful storytelling, and its commitment to detail all contribute to its status as part of the greatest trilogy in the history of cinema. Whether you are a fan of fantasy or simply appreciate exceptional filmmaking, this extended edition is an absolute must-watch that will leave you spellbound.","
            8/10
            "
"dgallegos","25 November 2002","Star Wars has been dethroned.  Although George Lucas' movies are good in their own right (except for the juvenile elements he puts in to sell toys to finance the franchise), his scripts (which borrow heavily from J.R.R.Tolkien, mythology & religion) can't compare with the brilliance of the literary trilogy `The Lord of the Rings'.  Granted, Lucas took on a herculean task in writing & directing his story himself, but Tolkien's words, along with Peter Jackson's faithful adaptation & inspired vision, have created something no one man could equal. Of course, it helps that Jackson insisted on at least a 2 picture deal, & New Line Cinema was brave enough to foot the bill up front for 3 movies. They spent $180 million to film all 3 simultaneously.  With the New Zealand exchange rate, that equals $360 million ($90 million ea.), but since they used many of the same sets, and FX development costs were spread throughout, we're seeing $120-$150 million on the screen.  This will ensure consistency in plot, casting, tone, etc.In 3 hours, Jackson has crammed everything essential from the first novel & then some into the film, rewriting some scenes & dialogue with lesser characters for the leads, leaving out only what there wasn't enough time for.  Basically, you have two 90 min. movies running back to back.  There are no slow spots, just one climax after another.  From the opening 10 min. backstory where the Dark Lord Sauron is shown on the battlefield wiping out men & elves 10 at a time with each swing of his mace, I was blown away.  The romance between Aragorn, king in exile, and Arwen, daughter of the elf-lord, is played up for the ""Titanic"" quotient, but it's well done. The story, sets, costumes & FX are so rich, you'll have to see the film several times to absorb everything.  The unspoiled New Zealand locales are spectacular, providing a variety of environments to represent the different settings on the characters' journey.  The location sets are imaginative, detailed & weathered, adding to their believability, while the studio sets match them in meticulousness.  The costumes are at once familiar & strange, drawing on both the medievil & the fantastic, but more important, they're also functional & practical.  The music by Howard Shore is appropriately sweeping, Celtic & folky in keeping with the novel, although it lacks the memorable themes of John Williams or Jerry Goldsmith, but neither would commit a year or more to a 3 picture project.  The FX are as they should be, unobtrusive & unnoticed most of the time, there only to support the story not draw attention away from it as in most Hollywood movies which try to coverup illogical plots & bad acting. I'm particularly gratified by the casting of Viggo Mortenson as Aragorn which was a last minute stroke of luck when the actor first chosen for the part backed out due to differences with the director.  I've always thought Mortenson had an intensity & striking but not pretty-boy looks that could portray a flawed, dangerous hero instead of the villains Hollywood always picked him for.A stellar cast giving some of their best performances, visuals that deliver beyond what I imagined, a perfect mix of humor, passion & tragedy, and a feeling of grandeur, scope & impending doom.  Perhaps as an ensemble piece with so many characters & the inability to concentrate on any one, it can't be measured against some of the classic character study films, but even the casual moviegoer can grasp the ideas & not get lost  As far as I'm concerned, it's one of the greatest films of all time.","
            10/10
            "
"yavidarabia","31 July 2022","Without sounding pompous, Fellowship (cinematically) is the best of the three films. Many right-brain fans will deem the latter two as they involve more 'action' so to speak, but unfortunately deter from the lore of Tolkien's' masterpiece.Not only do I believe this is the best of the three, I believe Fellowship is one of the best films ever produced. It fulfills in my mind what a '10' movie merits: Perfect Cast, beautiful Cinematography , amazing Dialogue, Remarkable Soundtrack, and overall excellent direction from Peter Jackson where he paces the film perfectly, taking time with introductions but never boring the viewer.Gandalfs scene with the aesthetically CGI Balrog (which still holds up) stands alone as the best scene of the entire Trilogy--Ian McKellon's performance truly shines. Enjoy Frodo at his best before we are dealt with a not so heroic and quite annoying counterpart dealt to us in the sequels.To all fans: many older fans (50+) agree this is the best of the Trilogy. AFI selected Fellowship (and only Fellowship) in their 100 Years...100 Movies and in a half-hearted appeal to cast authority, Elijah Wood believes this is the best. ""Best"" was the focus of this review, not to dampen the brilliance of the latter two, but rather highlight the beauty this film holds.I have the Trilogy from best to not so best: 1, 3, 2 with scores 10, 9, and 8 respectively.-J.","
            10/10
            "
"str8dking","29 June 2002","the lord of the rings: fellowship of the ring is probably the most beautiful movie i have ever seen.  Every scene is breathtaking, it is truly an amazing job jackson did.  If you have ever read the lord of the rings or the hobbit, you know what i mean when i say its almost exactly what you would imagine middle earth to look like. Sure, they changed some things from the book, but i think they did a better job than most movies taken from novels.  I wouldn't say that this was as good of a ""film"" as the usual suspects, fight club, or the shawshank redemption, but it was probably the best ""movie"" i have ever had the pleasure of viewing.","
            10/10
            "
"Enrique-Sanchez-56","19 January 2002","A few thousand reviews in a month or so bespeaks of many things.  I find it hard to add what has already been said.  But I will try to capsulize my take on LORD OF THE RINGS:1.  Superlatives are insufficient to describe the utter awe that this movie has elicited - in me - and in the world.2.  You'll never be able to please everyone. Mr. Jackson has virtually achieved that. I haven't seen such a splendiferous response to a movie in a long time - not even from 'Titanic' or 'Harry Potter'.3.  The movie's opening comes at the most propitious time in history.  We need fantasy right now, Harry Potter and other vehicles are providing that...but it is hard to compare them to the sheer virtuosity of this movie's execution.4.  3 hours has always been a horror story to Hollywood's mass market audiences. But to anyone who has attended a screening of a really long movie like Bertolucci's '1900' 5 hrs+  or 'The Sorrow and The Pity' (almost 5 hours - depending on the version), 3 hours is NOTHING.  Movies SEEM to be getting longer these days.  But the audiences are not complaining as much as they once did.  This is a good thing.    Frankly, at the end of the movie...I just wanted to go ON AND ON.5.  Every actor, every scene, every effect is believable. Despite the more than generous mix of sets, real outdoor scenes, created outdoor scenes and mixtures of these, one's beliefs are never jarred from the Tolkein-Jackson fantasy world.6.  The Howard Shore music (which suggests some measure of doom by adapting the most famous motto in history - second only to Beethoven's Fate Motto from his Symphony #5 in Cminor - the DIES IRAE (Day of Wrath) theme from 'Office of the Dead' from the extensive catalog of Gregorian chants) - uses music and sound and not just Super-compressed FOLEY sounds (which are OVERUSED these days to a fault instead of music in order to shock audiences into an artificial level of frenzy)...to evoke true suspense and excitement.
7.  Elijah Wood - proves that no other actor could have portrayed Frodo (even if the 'book Frodo' was much older).  His performance is astonishing in the breadth he exudes with the economy he expends.  His eyes are among the most expressive I've seen in a long time.    Elijah has always taken the more interesting and unflashy parts during his surprising career. But in each role I have seen, he has brought deep human emotion and a strength found ever so rarely in the more flashy actors. This is not to deride as Speilberg's choice of Haley Joel Osment as Frodo. Quite simply, Haley would have been just too young and though his talents seem limitless to us now, Elijah just IS FRODO. Thanks to all involved in the making of this masterpiece.  The world cannot wait for the next two!","
            10/10
            "
"Teyss","1 December 2022","This review addresses all three movies that strictly speaking do not form a trilogy since they are connected, the same way Tolkien's opus was a single novel published in three volumes, each comprising two ""Books"". To simplify, the works are referenced by the following acronyms: FR (The Fellowship of the Ring), TT (The Two Towers), RK (The Return of the King).THE QUALITIESThe movies are visually impressive and do not seem long despite running for a total of 9h20 (11h30 in the extended version that is not discussed here). Pacing is sustained, maybe too much, yet does allow slow scenes as in the Shire, Rivendell and Lothlorien. Within this logic, rhythm is more credible: the 17 years between Gandalf leaving the Shire and returning feel much shorter (FR); Frodo leaves immediately after Gandalf does whilst in the novel it takes months (FR).The selection of scenes is adequate. Due to length several were omitted which triggered criticism, notably the part with Tom Bombadil (FR) or Saruman trying to outsmart Sauron (TT), but they are not very important losses. The scouring of the Shire and Saruman's death at the end of RK are discarded because it is anticlimactic, albeit meaningful since the Hobbits are transformed by their journey and Frodo rejects violence. Also, the movies essentially omit Tolkien's numerous songs and poems which is a good point: they would have been awkward on screen especially since they are not pieces of superlative literature.The structure is revised arguably for the better: Tolkien focuses during several chapters on selected characters, intentionally leaving the reader in expectation regarding others for a long time (TT, RK). Here scenes alternate hence the viewer is permanently updated, since it would be difficult in cinema to grasp the concomitance of plots that can be outlined in writing. The movies also move explanations to prologues: Sauron and the Rings of Power, for immediate clarity (FR); how Smeagol took the Ring, for substance (RK). Last, endings differ from the Books to limit cliffhangers which seems paradoxical yet makes sense for films released over three years: the Orcs' attack is moved from the beginning of TT to the end of FR, avoiding a suspended action; Frodo's capture by Orcs in the mountain is moved from the end of TT to the beginning of RK.The movies illustrate some of Tolkien's themes: good vs evil, fate, duty, courage, addiction to power, environment (Saruman destroying trees), etc. Some critics have argued they are secondary, but let's be honest: so are they in the novel which includes lengthy parts with action and dialogs, seldom about metaphysics. Indeed it is difficult to combine epic and depth, ""Moby Dick"" being a notable exception. In fact the films manage to be slightly less sexist by providing additional parts to female roles: Galadriel voices the FR prologue; Arwen is more present; she rescues Frodo in FR and telepathically helps Aragorn after his fall in TT; Eowyn has a stronger personality. On the other hand, the movies preserve the traditional values of the novel: the view on races is Manichean and monarchy is glorified.The movies efficiently include elements from Tolkien's History of Middle-earth: Gandalf reading the scroll of Isildur in Minas Tirith (FR), the romance between Arwen and Aragorn, the origins of Orcs about which Tolkien's explanations varied. They also add short scenes strengthening consistency and visual impact: Elrond tells Gandalf how Isildur refused to destroy the Ring in a way different than Tolkien's, announcing Frodo's turnaround at the end of RK (FR); everyone argues at the Council of Elrond under the influence of the Ring (FR); Boromir is tempted by the Ring in the mountain (FR); Theoden's mind is possessed by Saruman instead of just being deluded by Wormtongue (TT); Aragorn convinces the spectres to join him (RK); the four Hobbits interestingly have mixed feelings after returning to the Shire (RK).Visual effects are convincing notably Frodo's vision when he wears the Ring and the bestiary, except Ents who are cartoonesque. Artefacts and sets are awesome, notably Moria, Edoras and Minas Tirith, bar some looking partly fake: parts of Rivendell, parts of Lothlorien, Mount Doom, the Grey Havens. Scenery is breathtaking to the point of being a permanent advertising for New Zealand, enhanced by several aerial shots and inserts for instance the two giant statues on river Anduin in FR. Sound effects are impressive, for example noises illustrating the power of the Ring.The soundtrack, beautifully performed by renowned orchestras, choirs and singers, is based on varied, catching and evolving leitmotifs representing characters, places and the Ring: with approximately 100 of these, it is according to Wikipedia the largest catalogue ever, surpassing that of the entire Star Wars series. The drawback is music is almost continuous so our ears do feel like a rest at times.THE LIMITSThe movies overdramatise situations even when it's not required. There is a general tendency to overact, frequently highlighted by close shots: we see a lot of frowning, intense gazing and exalted dialogues. Orcs, filmed in detail, are beyond ghastly and frequently shout instead of simply being present which would have been loathsome enough. The score sometimes adds a layer of grandiloquence. This is unfortunately a tendency in contemporary cinema to give the audience its money's worth of sound, performance, camera movements, special effects and so on. Essentially it tells us how we should feel.Characters are relatively shallow but let's be honest again: so are they in the novel where psychology is reduced and villains like Saruman, Wormtongue and Sauron are completely kept in the background which is unfortunate for the important good vs evil theme. Indeed it is difficult to combine epic and emotions, ""War and Peace"" being a notable exception together with the abovementioned. Actually the movies depict Gollum, Saruman and even Wormtongue better than the novel does. On the other hand, Frodo is mainly shown as whiny which is one-sided (the actor's youth could partly explain this): because of that and the increased focus on Aragorn, we almost feel the latter is the lead role, in contradiction with Tolkien's intention. Only at the very end do we fully empathise with Frodo's unredeemable physical and psychological traumas. As a side note, the mighty Gimli becomes a comic relief, which is acceptable to offset all the action and tension throughout.Battles are too extensive: Moria (FR), river Anduin (FR), Helm's Deep (TT), Minas Tirith (RK), the Black Gate (RK). Granted, Tolkien also describes them at length but we reach saturation earlier when watching than reading. The movies also add totally unrequired combats: Gandalf vs Saruman whilst a longer dialogue between the two wizards would have been more stimulating (FR), the gates of Moria (FR), the Wargs' attack (TT), the Ents storming Isengard (TT), the taking of Osgiliath (RK), the last two being only evoked in the novel.By contrast to the above note about purposefully added short scenes, some extra and long subplots are useless: Aragorn falls after the Wargs' attack (TT); Faramir takes Frodo and Sam to Osgiliath and the Nazgul attacks (TT); Arwen decides to leave overseas (TT) and changes her mind (RK); Frodo sends Sam away (RK).The movies do not try to clarify the novel's inconsistencies. Why only include 9 members in the Fellowship (yes there are also 9 Black Riders, so what)? What are the odds of 8 of those 9 surviving such a quest? Why do Aragorn, Legolas and Gimli choose to save two blundering Hobbits instead of continuing to help the Ring-Bearer who will decide the fate of Middle-earth (FR)? Why don't Saruman and Sauron coordinate their attacks instead of letting their enemies regroup (TT, RK)? And why does Sauron only unleash a part of his troops against Minas Tirith (RK)? If the giant eagles can defeat Nazguls, why don't they intervene at the battle of Minas Tirith (RK), and even Helm's Deep (TT)? And why don't they simply carry Frodo towards Mount Doom instead of letting him walk all the way, the same way they bring him back? There are only two exceptions: the fact four inexperienced Hobbits are allowed to join five mighty fighters on such a dangerous and essential mission is handled with humour (FR); the Black Riders altogether abandon Weathertop because Aragorn completely dominates them, which is a minor inconsistency compared to the absence of explanation (FR).-----Overall the ""Trilogy"" is technically impeccable and coherent even if Tolkien's fans could feel deceived. Despite the grandiloquence and emphasis on combat, style is realistic with great care for details: Peter Jackson said he wanted his films to look like a historical account. Out of the three movies, TT is arguably slightly superior: pacing is more abated despite the long battle in Helm's Deep, that is well shot anyhow; Gollum's personality is revealed; there are beautiful sequences such as the ones involving Arwen; the atmosphere is more dreamlike in line with the novel, for instance Frodo's dream at the beginning or the Dead Marshes; the opening backward aerial shot on the mountains is compelling, as if we were leaving them with the characters.In summary ""The Two Towers"" leans more towards fantasy whilst the other two movies lean more towards action. One reason might be the former as a book is approximately 20% shorter than ""The Fellowship of the Ring"", whilst as film they both run for 3 hours: Jackson had more time to include atmospheric elements instead of just events, especially after moving two sequences as noted. ""The Return of the King"" is also shorter on paper, however despite running for 3h20 on screen is mainly focused on action with the chaotic crossing to Mordor and the lengthy battle of Minas Tirith, as well as on the epilogue (20 minutes following Frodo awaking in Minas Tirith).","
            10/10
            "
"TxMike","10 August 2002","I went to school in the 1950s and 1960s. I never read ""The Hobbit"" nor any of the ""Ring"" trilogies. So I only had a vague idea what Tolkien and his writings were all about, although I already knew there were ""Ring"" fanatics of all ages out there. I got a ""free"" DVD as a result of the Blockbuster campaign where you buy a 10-week rental card for $25 and get a DVD in return at no extra cost. A deal I couldn't refuse!Well, last night I watched the film, along with good friends Frank and Judy who happen to be ""Ringheads."" The filming was absolutely gorgeous. The DVD transfer is about the best I have seen so far, and the Dolby 5.1 sound is very dynamic and beautiful. In short about all one could ask for in a DVD. Plus, there is a second disk which has over two hours of ""extras"", several ""making of"" plus a 10-minute preview of the second installment due out later this year. While the movie itself is very interesting, especially the first one-third which sets the stage for the journey that ""the fellowship of the ring"" will undertake, to ultimately return the ""one ring"" to the volcano, NEVER did I feel that this was a ""great"" film. As the story unfolds there are increasingly brutal battles to be fought, one after another, with little story between each battle. While that may make for really good reading, where you can create exactly the images you want in your own mind, as a film it gets to be a bit much. I actually became bored, with yet another battle and narrow escape. Like adding too much spice to a good meal.As a film of a historic work of fiction, and especially this DVD release, it is almost perfect.  However, as a fictional work the story is a bit of a let-down, in my opinion. It is best appreciated by all the ""Ringheads"" out there who have bonded over the years with the ring trilogy and Tolkien. For my own enjoyment there are more interesting fictional works. Maybe I'll have a different opinion in two years, after I've seen all three of the installments.","
            10/10
            "
"HersheyAddict314","20 June 2002","The Lord of the Rings, the Fellowship of the Rings. The first time I saw those letters appear on a trailer while watching Crouching Tiger, Hidden Dragon (in May), I thought it was the most ridiculous title for a movie. The trailer was disgusting-I thought the strange-haired little 'people' (later known as hobbits) were ugly and esoteric. Vaguely, I remember whispering to my best friend at the time, 'Ew...who's going to see THAT? What kind of freak would see a movie with such UGLY people??' Little did I know, I would become obsessed with this 'lurid' movie.About 7 months later, the tickets to 'A Beautiful Mind' were sold out, so I opted to go for LOTR, because nothing else seemed worth my $5.50. The movie astonished me right from the first scene, with the thousands of realistic warriors and beautiful scenery, I was immediately hooked. Throughout the movie, I don't think I blinked once. The characters, the Elvish language, the setting, everything intruiged me. It was artistically and originally beautiful, not at all what I expected. I didn't even notice 3 hours passing by before it ended and I sat dumbstruck in the theater for a while, listening to Enya vocalize 'May It Be.' I walked out of the theater like I walked into a new world.6 more times I saw the Lord of the Rings. I have two copies of the soundtrack (which is also fabulous) and am counting the days until the Two Towers. For anybody who has not seen this incredible movie, I suggest that you run to the nearest Blockbusters and rent it on August 6th, when it'll be released on DVD and VHS. It's almost essential to life. The actors-Elijah Wood, Ian McKellan and Viggo Mortensen-beautifully and acurately protrayed the characters of J.R.R. Tolkien's historic masterpiece, and Peter Jackson stayed true to the novel. I've read the books and became deeply interested in things I never have before, and have looked at things just a bit differently in this world.I highly recommend the Lord of the Rings, the Fellowship of the Rings, to anybody at any age anytime. It is my favorite movie, and I'm not surprised that over 60,000 others voted this movie as worthy of #3 on the spot of the top 250 movies of all time.","
            10/10
            "
"Gibson-H","16 June 2022","""The Lord of the Rings: The fellowship of the ring"" is directed by Peter Jackson.It stars Elijah Wood, Viggo Mortensen, Ian McKellen, Orlando Bloom, Sean Astin and Christopher Lee.The first part in this great trilogy follows a hobbit named ""Frodo"" and companions who are tasked with destroying the one ring which could bring chaos and destruction to ""Middle Earth"".""The Lord of the rings"" trilogy is for me the greatest trilogy ever made. I could watch these films any day.The positivesThe films premise and story is fantastic. The film is near enough three hours of setup but it also does a great job in captivating you to watch the next films. Every character has distinct personalities along with great motivations and starter development. The romances and friendships all feel real thanks to all the actors having great chemistry along with great performances. ""Ian McKellen"" is for me perfect casting. No one else can play ""Gandalf"" In my eyes. The action in this film is fantastic. Not only are the stakes high in them but they are shot brilliantly. The whole film is shot fantastically. There's so many unique shots in the film that are memorable. The character design and makeup are all flawless. The ""Orc"" makeup is so good that I sometimes forget the people playing them are actors as they look so real. The CGI is fantastic even to today's standards. Finally the film also manages to be really scary. The film is full of creatures that won't hesitate to kill. When the characters are in danger I still get chills because of how scary those scenes are.The negativesThe only minor flaw is that a couple of action scenes just last a bit too long especially the staircase scene. But all the action is entertaining and full of tension.ConclusionFor me, ""Fellowship of the ring"" is one of the best first acts to a trilogy ever made. With its interesting story and characters, incredible chemistry and acting from the actors, brilliant camerawork, thrilling action, state of the art CGI, great makeup and some genuine scary scenes make this film almost perfect.I'm going to give ""The Lord of the Rings: The fellowship of the ring"" a:10/10.","
            10/10
            "
"rob_hyland49","18 April 2002","I love this film. I simply love it. This is Tolkiens novel, and the world of Middle-Earth, the characters of Middle-Earth and the events of Middle-Earth! I love this film.This is the kind of film that will be passed down from generation to generation to generation. It is THAT good.There are three wizards: Gandalf (Sir Ian McKellen), Saruman (Christopher Lee) and Peter Jackson, the director. The breathtaking detail Jackson has put into this is incredible. Lets start with the acting.This is a star studded cast, with Elijah Wood in the main role as Frodo, McKellen as mentioned, Viggo Mortensen, Sean Bean, Billy Boyd, Liv Tyler . .. the list goes on and on and on. Each has put 101% into this masterpiece, and it really shows.The sets are incredible. One can believe they are in Khazad-Dum, or in Bree, or in Hobbiton, or Rivendell particuarly. It will take your breath away, some of the incredible locations. We know each is not real, but there is a hint of realism in there.This is a special effects bananza, used only when needed. In Khazad-Dum and Isengard particuarly you can almost feel the power given off by the magic in this film.The costumes are perfect. The score (designed by Howard Shore) is breathtakingly beautiful. And throughout this, Jackson maintains a sense of calm and reality in the film, and it is this inner flare and outer cool that makes him and the entire cast and crew the magicians that they are. Probably the greatest motion picture of cinema history. 10+ out of 10.","
            10/10
            "
"bevo-13678","31 March 2020","I like the bit where they walk and walk and walk and walk.","
            10/10
            "
